Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Fasta headers	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	ProteasomeAnnotation	SubComplexAnnotation	GraphGroup	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS Count	LFQ intensity Col0_Minus_BR1	LFQ intensity Col0_Minus_BR2	LFQ intensity Col0_Minus_BR3	LFQ intensity Col0_Plus_BR1	LFQ intensity Col0_Plus_BR2	LFQ intensity Col0_Plus_BR3	LFQ intensity PAG1_Minus_BR1	LFQ intensity PAG1_Minus_BR2	LFQ intensity PAG1_Minus_BR3	LFQ intensity PAG1_Plus_BR1	LFQ intensity PAG1_Plus_BR2	LFQ intensity PAG1_Plus_BR3	LFQ intensity RPT4a_Minus_BR1	LFQ intensity RPT4a_Minus_BR2	LFQ intensity RPT4a_Minus_BR3	LFQ intensity RPT4a_Plus_BR1	LFQ intensity RPT4a_Plus_BR2	LFQ intensity RPT4a_Plus_BR3	LFQ intensity RPT4b_Minus_BR1	LFQ intensity RPT4b_Minus_BR2	LFQ intensity RPT4b_Minus_BR3	LFQ intensity RPT4b_Plus_BR1	LFQ intensity RPT4b_Plus_BR2	LFQ intensity RPT4b_Plus_BR3
	0.306491189	-0.894147237	AT1G08830.2;AT1G08830.1	AT1G08830.2;AT1G08830.1	AT1G08830.2 | Symbols: CSD1 | copper/zinc superoxide dismutase 1 | chr1:2827700-2829053 FORWARD LENGTH=152;AT1G08830.1 | Symbols: CSD1 | copper/zinc superoxide dismutase 1 | chr1:2827700-2829053 FORWARD LENGTH=152	Color [DarkGray]	1	4								2	2	2	25	25	25	15.098	0	18.645	149040000	10	19.65876	23.21811	20.06979	19.97249	22.24372	21.41571	19.19949	23.03313	20.33894	25.3016	20.40523	19.70683	19.34873	20.26531	20.65017	22.78967	18.83794	19.62174	22.7673	21.61152	18.53972	21.07975	19.1838	20.64162
+	3.390957143	7.513699214	AT1G09100.1	AT1G09100.1	AT1G09100.1 | Symbols: RPT5B | 26S proteasome AAA-ATPase subunit RPT5B | chr1:2936675-2939258 REVERSE LENGTH=423	Color [DarkGray]	1	4					RPT5b	RP	RPT	49	19	19	84.6	45.9	45.9	47.037	0	323.31	28405000000	931	22.97505	23.44746	21.1887	21.68229	22.7392	24.14809	26.92081	26.56683	27.8936	28.40924	28.02088	27.67766	30.16039	29.92599	30.06593	29.68764	30.2635	30.66533	29.64495	29.11279	29.39751	29.48833	30.72601	29.62368
	0.234262781	-0.576178233	AT1G09130.2;AT1G09130.1;AT1G09130.3	AT1G09130.2;AT1G09130.1;AT1G09130.3	AT1G09130.2 | Symbols:  | ATP-dependent caseinolytic (Clp) protease/crotonase family protein | chr1:2940063-2942217 REVERSE LENGTH=330;AT1G09130.1 | Symbols:  | ATP-dependent caseinolytic (Clp) protease/crotonase family protein | chr1:2940063-2942217 REVER	Color [DarkGray]	1	4								1	1	1	5.5	5.5	5.5	36.307	0.0066414	2.7997	15688000	1	20.30879	20.68425	21.42115	19.24371	19.05706	19.23724	20.20026	21.69489	22.07158	19.04687	18.24918	21.37018	18.69205	20.15402	21.83957	21.2539	19.0951	19.85808	19.47525	19.42016	20.11698	18.53435	19.43869	19.33042
	1.462737889	1.485851288	AT5G65360.1;AT5G10980.1;AT5G10400.1;AT5G10390.1;AT4G40040.2;AT4G40040.1;AT4G40030.3;AT4G40030.1;AT3G27360.1;AT1G09200.1;AT4G40030.2;AT1G75600.1;AT1G13370.1;AT5G65350.1	AT5G65360.1;AT5G10980.1;AT5G10400.1;AT5G10390.1;AT4G40040.2;AT4G40040.1;AT4G40030.3;AT4G40030.1;AT3G27360.1;AT1G09200.1;AT4G40030.2;AT1G75600.1;AT1G13370.1;AT5G65350.1	AT5G65360.1 | Symbols:  | Histone superfamily protein | chr5:26120099-26120509 REVERSE LENGTH=136;AT5G10980.1 | Symbols:  | Histone superfamily protein | chr5:3472591-3473349 REVERSE LENGTH=136;AT5G10400.1 | Symbols:  | Histone superfamily protein | chr5:3	Color [DarkGray]	1	4								2	2	2	13.2	13.2	13.2	15.268	0	4.1823	440760000	8	21.44605	20.53296	22.147	21.80702	19.67613	23.10306	22.6356	22.47785	19.5734	23.46861	23.93921	23.99231	22.76808	22.83544	22.98005	23.62411	23.76347	24.5	23.04897	23.97677	22.93982	24.18868	24.61985	24.75601
	0.165597199	-0.134467443	AT1G09270.3;AT1G09270.2;AT1G09270.1	AT1G09270.3;AT1G09270.2;AT1G09270.1	AT1G09270.3 | Symbols: IMPA-4 | importin alpha isoform 4 | chr1:2995162-2997833 FORWARD LENGTH=456;AT1G09270.2 | Symbols: IMPA-4 | importin alpha isoform 4 | chr1:2994506-2997833 FORWARD LENGTH=538;AT1G09270.1 | Symbols: IMPA-4 | importin alpha isoform 4 |	Color [DarkGray]	1	4								6	5	5	23	20.6	20.6	50.078	0	22.045	118470000	23	21.92876	21.6536	22.62862	21.50925	20.75923	21.73141	22.84848	22.89477	23.20616	22.56242	18.71967	22.18447	21.97855	22.07793	21.75109	18.67833	19.0021	19.77261	22.24786	19.65024	21.23005	20.54535	19.34651	19.13405
	0.378440616	-0.374272664	AT1G09310.1	AT1G09310.1	"AT1G09310.1 | Symbols:  | Protein of unknown function, DUF538 | chr1:3009109-3009648 FORWARD LENGTH=179"	Color [DarkGray]	1	4								10	10	10	55.3	55.3	55.3	19.947	0	42.846	769460000	81	24.14668	24.06543	23.33182	21.84819	22.53884	22.98679	24.53695	25.49333	23.98056	24.23466	23.44617	25.27396	24.12	23.20078	23.10032	24.0159	24.08237	20.5159	24.61907	23.60257	23.91707	23.7915	20.83113	23.35353
	0.534047632	1.200155258	AT1G09340.1	AT1G09340.1	"AT1G09340.1 | Symbols: CRB, CSP41B, HIP1.3 | chloroplast RNA binding | chr1:3015473-3018035 FORWARD LENGTH=378"	Color [DarkGray]	1	4								7	7	7	22	22	22	42.619	0	23.49	174450000	30	19.80631	22.45282	22.72632	22.05569	20.94908	18.76647	21.95116	22.88007	23.38403	21.13304	18.56226	19.02253	22.99759	22.22016	23.36816	22.73131	19.81087	18.3128	23.51498	22.2287	22.60782	22.28836	20.14815	18.2246
	0.435751691	0.323918025	AT1G57860.1;AT1G57660.1;AT1G09690.1;AT1G09590.1	AT1G57860.1;AT1G57660.1;AT1G09690.1;AT1G09590.1	AT1G57860.1 | Symbols:  | Translation protein SH3-like family protein | chr1:21430034-21430827 REVERSE LENGTH=164;AT1G57660.1 | Symbols:  | Translation protein SH3-like family protein | chr1:21355567-21356364 FORWARD LENGTH=164;AT1G09690.1 | Symbols:  | Tr	Color [DarkGray]	1	4								14	14	14	67.7	67.7	67.7	18.709	0	79.072	2044100000	126	25.23241	25.19174	24.89437	22.51416	23.39135	24.58355	26.33017	26.45924	26.47047	25.31036	21.16647	25.1156	25.61993	25.82835	24.842	23.77797	28.05936	24.34492	25.91784	25.67769	25.5163	24.63143	17.7721	24.67644
	0.703296662	0.369051615	AT1G09640.1;AT1G09640.2	AT1G09640.1;AT1G09640.2	"AT1G09640.1 | Symbols:  | Translation elongation factor EF1B, gamma chain | chr1:3120162-3122152 FORWARD LENGTH=414;AT1G09640.2 | Symbols:  | Translation elongation factor EF1B, gamma chain | chr1:3120162-3122152 FORWARD LENGTH=265"	Color [DarkGray]	1	4								18	9	9	50	28	28	46.66	0	39.007	739390000	72	23.54791	24.29684	23.7423	22.92778	23.09862	23.86705	24.70732	25.34078	25.13801	19.96172	24.81797	23.80933	24.26829	24.3539	24.07202	23.50724	22.8662	23.71805	24.59857	24.12049	24.10447	24.29838	23.15099	19.28566
	0.317318611	0.297224045	AT1G09740.1	AT1G09740.1	AT1G09740.1 | Symbols:  | Adenine nucleotide alpha hydrolases-like superfamily protein | chr1:3154603-3155834 FORWARD LENGTH=171	Color [DarkGray]	1	4								5	5	5	26.9	26.9	26.9	18.15	0	175.18	516960000	34	22.26743	22.30955	23.3754	24.14511	22.97204	23.43718	23.65545	23.05287	23.71754	25.40992	23.20283	23.87187	22.98322	22.71578	23.14506	23.77863	22.65488	24.0237	23.40406	19.00757	23.29393	23.48321	23.28961	23.93985
	0.580539975	-0.743842443	AT1G09750.1	AT1G09750.1	AT1G09750.1 | Symbols:  | Eukaryotic aspartyl protease family protein | chr1:3157541-3158960 FORWARD LENGTH=449	Color [DarkGray]	1	4								1	1	1	4.2	4.2	4.2	47.661	0	17.774	28018000	6	19.97847	21.25378	20.87298	20.59074	19.19758	19.9342	19.42666	19.14781	19.83569	20.17973	20.81343	21.22342	20.32094	19.10474	20.44802	20.71317	17.41369	18.79356	22.91713	20.53668	20.01015	19.41624	18.2906	19.94493
	0.212970947	-0.385224024	AT1G09780.1	AT1G09780.1	"AT1G09780.1 | Symbols:  | Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent | chr1:3165550-3167812 REVERSE LENGTH=557"	Color [DarkGray]	1	4								12	3	3	26.9	6.6	6.6	60.579	0	9.0549	118160000	11	21.6259	22.06816	21.49331	21.43327	19.36154	20.36645	19.69171	23.12024	22.29425	22.39263	19.66377	18.64837	21.72709	20.02187	22.28275	23.28788	17.9368	18.63272	23.1258	20.6683	21.51735	19.62639	18.11713	19.0823
	0.185515574	0.396570206	AT2G47170.1;AT1G10630.1	AT2G47170.1;AT1G10630.1	"AT2G47170.1 | Symbols: ARF1A1C | Ras-related small GTP-binding family protein | chr2:19367264-19368518 FORWARD LENGTH=181;AT1G10630.1 | Symbols: ATARFA1F, ARFA1F | ADP-ribosylation factor A1F | chr1:3513189-3514230 REVERSE LENGTH=181"	Color [DarkGray]	1	4								12	12	1	84	84	16.6	20.608	0	323.31	8164700	4	19.49757	19.58242	20.74521	19.37935	18.90355	19.85512	21.26196	20.82964	19.10303	20.10089	19.6341	20.6828	20.21062	21.62643	19.17787	19.57067	17.76179	21.29374	21.6465	21.17481	19.00293	19.55039	20.98706	20.48826
	1.26863631	1.350065231	AT1G10840.2;AT1G10840.1	AT1G10840.2;AT1G10840.1	AT1G10840.2 | Symbols: TIF3H1 | translation initiation factor 3 subunit H1 | chr1:3607885-3609657 REVERSE LENGTH=250;AT1G10840.1 | Symbols: TIF3H1 | translation initiation factor 3 subunit H1 | chr1:3607885-3610299 REVERSE LENGTH=337	Color [DarkGray]	1	4								4	4	4	16.4	16.4	16.4	28.887	0	10.771	173870000	18	21.04426	22.54045	22.44878	19.3303	20.37658	19.10941	23.26385	23.0755	24.16759	20.78653	20.77256	23.36145	23.5948	23.18382	23.30506	19.78332	20.65724	20.933	22.61429	22.68549	22.75784	20.21132	20.598	22.27901
	0.898556036	-1.305196126	AT1G11580.1	AT1G11580.1	"AT1G11580.1 | Symbols: ATPMEPCRA, PMEPCRA | methylesterase PCR A | chr1:3888730-3890649 FORWARD LENGTH=557"	Color [DarkGray]	1	4								1	1	1	3.8	3.8	3.8	61.687	0.003937	3.0494	13334000	4	21.23292	19.09728	20.59833	21.88889	18.65314	20.75061	18.95134	20.71573	21.45945	18.75431	21.70978	19.54053	19.17042	19.31292	18.5296	19.70641	20.26472	19.75826	18.86438	21.07457	19.8833	18.25233	19.33104	19.8378
	0.253202926	-0.252180099	AT1G11840.4;AT1G11840.3;AT1G11840.2;AT1G11840.1;AT1G11840.6	AT1G11840.4;AT1G11840.3;AT1G11840.2;AT1G11840.1;AT1G11840.6	"AT1G11840.4 | Symbols: ATGLX1, GLX1 | glyoxalase I homolog | chr1:3996045-3997518 FORWARD LENGTH=283;AT1G11840.3 | Symbols: ATGLX1, GLX1 | glyoxalase I homolog | chr1:3996045-3997518 FORWARD LENGTH=283;AT1G11840.2 | Symbols: ATGLX1, GLX1 | glyoxalase I hom"	Color [DarkGray]	1	4								1	1	1	3.9	3.9	3.9	31.928	0.0083955	2.6988	71077000	7	20.00539	20.84873	19.67546	20.95455	20.01474	19.76119	21.33257	22.29342	18.70244	23.58132	22.46886	21.97116	20.07961	19.55582	20.13761	20.37518	18.98649	19.72794	21.42747	18.65618	21.42354	18.67981	22.90359	20.75967
	0.313827238	-1.006293615	AT1G11860.3;AT1G11860.2;AT1G11860.1	AT1G11860.3;AT1G11860.2;AT1G11860.1	AT1G11860.3 | Symbols:  | Glycine cleavage T-protein family | chr1:4001801-4003245 FORWARD LENGTH=408;AT1G11860.2 | Symbols:  | Glycine cleavage T-protein family | chr1:4001801-4003245 FORWARD LENGTH=408;AT1G11860.1 | Symbols:  | Glycine cleavage T-protein	Color [DarkGray]	1	4								4	4	4	14.7	14.7	14.7	44.444	0	12.503	184010000	19	22.12937	22.88413	22.25303	22.74625	23.32963	21.7041	18.54653	22.92002	20.88062	19.19777	19.52491	19.75313	22.28819	18.87733	23.08214	23.81286	18.9535	20.89124	23.71532	20.56683	21.56793	22.3684	19.29834	19.97265
	3.311162333	1.962859472	AT1G11910.1	AT1G11910.1	"AT1G11910.1 | Symbols: APA1, ATAPA1 | aspartic proteinase A1 | chr1:4017119-4019874 REVERSE LENGTH=506"	Color [DarkGray]	1	4								11	11	9	31	31	26.1	54.613	0	197.51	1935100000	188	24.25004	24.59642	24.22402	21.96467	23.33392	24.33286	25.9544	25.94923	25.91434	23.68132	25.55997	23.0457	26.5555	26.05148	26.35208	23.13796	22.41319	24.50779	26.52259	25.8149	26.00165	24.01158	23.6849	24.83403
	0.420074639	0.249572754	AT1G12230.1;AT1G12230.2	AT1G12230.1;AT1G12230.2	AT1G12230.1 | Symbols:  | Aldolase superfamily protein | chr1:4148050-4150708 FORWARD LENGTH=405;AT1G12230.2 | Symbols:  | Aldolase superfamily protein | chr1:4148050-4150708 FORWARD LENGTH=427	Color [DarkGray]	1	4								3	3	3	8.4	8.4	8.4	43.994	0	4.1153	94176000	12	21.61197	21.65147	22.33145	21.18356	19.25024	21.49781	20.74765	22.32887	19.65764	19.04941	18.91435	19.67625	22.3048	22.05951	21.9793	18.39297	20.21928	19.61637	22.08371	21.57679	21.99762	18.53679	20.55296	18.66946
	0.448706612	0.289105733	AT1G12310.1;AT1G62820.1	AT1G12310.1;AT1G62820.1	AT1G12310.1 | Symbols:  | Calcium-binding EF-hand family protein | chr1:4187500-4187946 REVERSE LENGTH=148;AT1G62820.1 | Symbols:  | Calcium-binding EF-hand family protein | chr1:23263822-23264268 REVERSE LENGTH=148	Color [DarkGray]	1	4								2	2	2	18.9	18.9	18.9	16.517	0	4.2205	204790000	23	21.80418	22.18106	22.49114	19.7569	21.79134	21.90351	23.15216	22.05778	23.52993	21.50404	20.43588	20.34488	22.66061	22.06181	22.62128	22.97312	18.8321	18.99249	22.89879	21.74541	22.48691	23.47773	19.17801	23.39031
	0.005433474	-0.017097473	AT1G12840.1	AT1G12840.1	"AT1G12840.1 | Symbols: DET3, ATVHA-C | vacuolar ATP synthase subunit C (VATC) / V-ATPase C subunit / vacuolar proton pump C subunit (DET3) | chr1:4375584-4378220 FORWARD LENGTH=375"	Color [DarkGray]	1	4								3	3	3	8	8	8	42.619	0	4.989	19659000	6	19.23464	21.21324	22.36194	18.49247	21.36191	20.90152	19.51179	19.64173	19.88527	21.17128	19.08113	18.36307	21.67027	21.05955	20.02871	18.82552	18.15326	20.54722	21.82412	19.49406	19.20277	20.90298	18.50515	19.76482
	0.445078546	0.399077733	AT1G12900.4;AT1G12900.3;AT1G12900.1;AT1G12900.2	AT1G12900.4;AT1G12900.3;AT1G12900.1;AT1G12900.2	AT1G12900.4 | Symbols: GAPA-2 | glyceraldehyde 3-phosphate dehydrogenase A subunit 2 | chr1:4392634-4393850 REVERSE LENGTH=350;AT1G12900.3 | Symbols: GAPA-2 | glyceraldehyde 3-phosphate dehydrogenase A subunit 2 | chr1:4392634-4393850 REVERSE LENGTH=350;AT	Color [DarkGray]	1	4								21	5	5	62.9	25.4	25.4	37.667	0	64.836	373750000	56	22.6815	23.5479	23.92113	22.42239	22.30742	22.60906	19.74181	24.48698	24.24873	22.82867	19.68138	22.25252	23.94918	23.55723	23.84136	23.35398	19.84495	19.1629	23.77608	23.27448	23.46863	23.16386	20.18193	19.46657
	0.353040302	1.285366058	AT1G12920.1;AT3G26618.1	AT1G12920.1;AT3G26618.1	AT1G12920.1 | Symbols: ERF1-2 | eukaryotic release factor 1-2 | chr1:4396555-4397859 REVERSE LENGTH=434;AT3G26618.1 | Symbols: ERF1-3 | eukaryotic release factor 1-3 | chr3:9788854-9790161 FORWARD LENGTH=435	Color [DarkGray]	1	4								2	2	1	7.4	7.4	3	48.941	0	4.8082	25624000	2	20.66433	20.30066	19.20443	18.76839	19.39253	19.25736	19.65862	21.07992	19.80295	20.08766	18.32997	18.79553	23.2737	18.50635	22.24548	18.6808	18.33868	19.77625	21.64139	22.26006	19.43593	20.58221	18.68894	18.58865
+	4.316083302	5.867322286	AT1G13060mature.1;AT1G13060mature.2;AT1G13060.1;AT1G13060.2	AT1G13060mature.1;AT1G13060mature.2;AT1G13060.1;AT1G13060.2	AT1G13060mature.1 | Symbols: PBE1 | 20S proteasome beta subunit E1 | chr1:4452641-4454663 FORWARD LENGTH=274;AT1G13060mature.2 | Symbols: PBE1 | 20S proteasome beta subunit E1 | chr1:4452641-4454663 FORWARD LENGTH=298;AT1G13060.1 | Symbols: PBE1 | 20S prot	Color [DarkGray]	1	4					PBE1	CP	Beta	30	30	12	99.5	99.5	52.5	23.382	0	323.31	1.46E+11	1095	24.10122	23.60244	23.10356	23.23462	22.79604	23.84564	33.94942	33.82056	33.74724	31.71303	31.31822	30.96294	29.41481	29.28574	29.70864	30.52661	30.70726	31.04703	28.68999	28.23521	29.09497	30.71495	31.13878	29.96088
	1.164129179	0.754704793	AT1G13440.1;AT1G13440.2	AT1G13440.1;AT1G13440.2	"AT1G13440.1 | Symbols: GAPC-2, GAPC2 | glyceraldehyde-3-phosphate dehydrogenase C2 | chr1:4608465-4610494 REVERSE LENGTH=338;AT1G13440.2 | Symbols: GAPC-2, GAPC2 | glyceraldehyde-3-phosphate dehydrogenase C2 | chr1:4608465-4610494 REVERSE LENGTH=310"	Color [DarkGray]	1	4								26	26	4	79.9	79.9	19.5	36.913	0	323.31	909220000	37	23.22482	23.25523	23.5279	23.57533	23.27398	23.09467	24.73954	26.12325	24.98126	26.19865	19.52451	25.45587	24.1588	24.55409	23.55918	25.00155	22.95624	22.34015	24.53678	22.96112	23.90333	23.78383	19.35044	23.26012
	0.090986918	-0.136303584	AT1G13930.3;AT1G13930.2;AT1G13930.1	AT1G13930.3;AT1G13930.2;AT1G13930.1	AT1G13930.3 | Symbols:  | Involved in response to salt stress.  Knockout mutants are hypersensitive to salt stress. | chr1:4761091-4761558 FORWARD LENGTH=155;AT1G13930.2 | Symbols:  | Involved in response to salt stress.  Knockout mutants are hypersensitiv	Color [DarkGray]	1	4								8	8	8	54.2	54.2	54.2	16.163	0	65.18	1780000000	134	25.94127	24.73199	25.14997	22.7294	23.97194	24.11068	24.77319	24.59044	25.30201	26.08716	25.28207	24.88416	25.93528	24.76022	24.71882	25.0976	25.29081	25.00166	26.20473	24.04336	24.92031	24.74776	25.66176	24.72041
	0.780796587	1.027061462	AT1G14320.1;AT1G14320.2	AT1G14320.1;AT1G14320.2	"AT1G14320.1 | Symbols: SAC52, RPL10, RPL10A | Ribosomal protein L16p/L10e family protein | chr1:4888270-4889408 FORWARD LENGTH=220;AT1G14320.2 | Symbols: SAC52, RPL10A | Ribosomal protein L16p/L10e family protein | chr1:4888270-4889408 FORWARD LENGTH=163"	Color [DarkGray]	1	4								13	13	4	47.3	47.3	14.5	24.917	0	73.776	915250000	70	24.14676	23.6764	22.85472	18.67608	19.34108	23.31754	25.15487	25.42904	25.26361	23.85776	22.54005	24.49692	25.00221	25.1176	23.63925	21.07504	22.6233	25.6082	25.2864	24.77497	25.05527	24.06727	17.86114	23.50712
	0.316649517	-0.606980642	AT1G14810.1	AT1G14810.1	AT1G14810.1 | Symbols:  | semialdehyde dehydrogenase family protein | chr1:5102684-5104633 REVERSE LENGTH=375	Color [DarkGray]	1	4								5	5	5	24.5	24.5	24.5	40.745	0	21.629	154110000	29	22.49253	21.96052	22.85862	21.22252	21.61522	21.60141	22.29572	22.09938	22.87537	23.45036	19.69468	18.65084	23.08544	20.52351	21.88179	22.38653	19.00606	18.39536	23.80663	19.69373	22.70748	19.53764	19.17757	18.69292
	0.077993297	-0.069313049	AT1G14980.1	AT1G14980.1	AT1G14980.1 | Symbols: CPN10 | chaperonin 10 | chr1:5165930-5166654 REVERSE LENGTH=98	Color [DarkGray]	1	4								10	10	10	85.7	85.7	85.7	10.812	0	103.43	5375400000	277	26.51072	26.09319	26.89705	25.96275	26.5546	26.42874	27.59683	27.51246	28.04673	27.30726	26.95428	27.11653	26.65215	26.01109	26.62979	26.21615	26.06103	26.04811	26.86977	25.7052	27.03717	26.85448	19.3651	26.25517
	1.706007404	-1.831429164	AT1G15130.1	AT1G15130.1	AT1G15130.1 | Symbols:  | Endosomal targeting BRO1-like domain-containing protein | chr1:5206217-5209848 REVERSE LENGTH=846	Color [DarkGray]	1	4								4	4	4	6.7	6.7	6.7	95.208	0	5.1451	19445000	4	21.21442	20.21916	21.83028	20.71186	19.78858	19.42999	20.38204	20.58046	20.51883	20.05968	19.1131	21.04459	19.3768	19.39093	19.00185	20.75047	17.50352	19.61596	20.37962	19.62152	21.06178	19.51067	18.72418	20.20748
	2.843072316	2.44405365	AT1G15690.1;AT1G15690.2	AT1G15690.1	"AT1G15690.1 | Symbols: AVP1, ATAVP3, AVP-3, AtVHP1;1 | Inorganic H pyrophosphatase family protein | chr1:5399115-5402185 FORWARD LENGTH=770"	Color [DarkGray]	1	4								5	5	5	9.5	9.5	9.5	80.819	0	17.112	847660000	32	21.05119	21.42356	20.3728	21.80307	23.63624	23.69038	22.18665	21.92532	18.39698	25.70599	22.78281	22.49817	23.41809	23.29209	23.46952	24.30062	18.83165	25.20239	22.16162	23.54515	23.95552	25.47765	26.44106	25.72751
	2.436946421	1.698414485	AT1G15820.1	AT1G15820.1	"AT1G15820.1 | Symbols: LHCB6, CP24 | light harvesting complex photosystem II subunit 6 | chr1:5446685-5447676 REVERSE LENGTH=258"	Color [DarkGray]	1	4								2	2	2	10.9	10.9	10.9	27.522	0	3.8835	21040000	4	19.8616	19.45069	20.29367	20.20333	18.46219	20.96684	18.23784	22.22283	18.86	21.13276	19.7605	20.72009	21.35116	21.81644	21.5336	19.69351	19.02085	19.78984	20.277	20.87719	21.30307	20.54508	19.43764	18.2896
	0.714402896	0.278569539	AT1G15930.2;AT1G15930.1	AT1G15930.2;AT1G15930.1	AT1G15930.2 | Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr1:5471702-5472741 FORWARD LENGTH=144;AT1G15930.1 | Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr1:5471702-5472741 FORWARD LENGTH=144	Color [DarkGray]	1	4								7	7	4	50.7	50.7	32.6	15.377	0	168.95	1122900000	105	24.30183	24.86732	24.77695	22.98851	23.68143	24.20719	25.45922	25.80363	25.58521	24.13515	20.63015	24.50529	24.9276	24.98164	24.87255	23.6548	18.37423	24.67772	25.01401	24.70832	25.08609	23.97579	20.39602	24.22131
+	4.250085147	4.873431524	AT1G16470.2;AT1G16470.1	AT1G16470.2;AT1G16470.1	AT1G16470.2 | Symbols: PAB1 | proteasome subunit PAB1 | chr1:5623122-5625439 FORWARD LENGTH=235;AT1G16470.1 | Symbols: PAB1 | proteasome subunit PAB1 | chr1:5623122-5625439 FORWARD LENGTH=235	Color [DarkGray]	1	4					PAB1	CP	Alpha	35	35	6	97.4	97.4	20.4	25.701	0	323.31	70221000000	575	23.65629	23.96411	23.33593	21.82695	22.34169	23.18885	32.96922	32.71307	32.52502	30.62875	30.72377	30.44976	28.42385	28.23885	28.91393	29.62865	29.7886	29.9992	27.29452	27.43197	27.87484	29.46967	30.47002	29.16156
	0.394142416	-0.18741099	AT1G16720.1	AT1G16720.1	AT1G16720.1 | Symbols: HCF173 | high chlorophyll fluorescence phenotype 173 | chr1:5723161-5726248 FORWARD LENGTH=598	Color [DarkGray]	1	4								3	3	3	7.7	7.7	7.7	65.708	0	4.37	20675000	5	20.01101	20.12238	19.54756	19.99629	18.75163	21.61942	18.70574	19.85482	18.70509	19.95677	19.56702	19.66334	19.6176	19.60173	19.89938	19.66622	19.09404	19.19558	21.7371	20.24947	21.39163	19.41146	19.22441	22.08525
	0.263641853	-0.830029806	AT1G16880.1;AT1G16880.2	AT1G16880.1;AT1G16880.2	AT1G16880.1 | Symbols:  | uridylyltransferase-related | chr1:5773796-5776125 FORWARD LENGTH=290;AT1G16880.2 | Symbols:  | uridylyltransferase-related | chr1:5773796-5775272 FORWARD LENGTH=213	Color [DarkGray]	1	4								5	5	5	20.7	20.7	20.7	31.294	0	10.548	236100000	13	22.35955	22.09957	25.92285	21.76276	22.14105	22.18299	22.95578	20.10344	21.26798	19.38128	20.05665	19.63606	22.5849	22.24069	23.06629	20.71289	20.06094	19.8571	22.32085	18.38823	22.56843	18.85671	19.764	19.61095
	0.071002651	0.11342303	AT1G16890.2;AT1G16890.1;AT1G16890.3	AT1G16890.2;AT1G16890.1;AT1G16890.3	"AT1G16890.2 | Symbols: UBC36, UBC13B | ubiquitin-conjugating enzyme 36 | chr1:5776550-5778327 REVERSE LENGTH=153;AT1G16890.1 | Symbols: UBC36, UBC13B | ubiquitin-conjugating enzyme 36 | chr1:5776550-5777903 REVERSE LENGTH=120;AT1G16890.3 | Symbols: UBC36 |"	Color [DarkGray]	1	4								2	2	2	22.2	22.2	22.2	17.22	0	8.4993	58873000	6	21.61675	21.02844	22.82795	19.32207	20.98448	20.81605	18.5492	19.40896	20.92055	20.81542	19.71662	20.68252	21.72758	21.79154	22.29428	19.56584	18.87892	20.74573	21.24661	20.87283	21.79106	20.23917	19.38928	21.32125
	1.314923796	1.58023262	AT4G18800.1;AT5G45750.1;AT1G16920.1;AT5G60860.1;AT3G15060.1;AT1G09630.1;AT2G33870.1;AT1G28550.1	AT4G18800.1;AT5G45750.1;AT1G16920.1;AT5G60860.1;AT3G15060.1;AT1G09630.1;AT2G33870.1;AT1G28550.1	"AT4G18800.1 | Symbols: ATHSGBP, ATRAB11B, ATRABA1D, RABA1d | RAB GTPase homolog A1D | chr4:10320156-10321339 REVERSE LENGTH=214;AT5G45750.1 | Symbols: AtRABA1c, RABA1c | RAB GTPase homolog A1C | chr5:18559318-18560639 FORWARD LENGTH=216;AT1G16920.1 | Symbo"	Color [DarkGray]	1	4								4	4	2	19.6	19.6	11.2	23.869	0	6.4692	55796000	5	19.95698	21.29752	21.09094	19.30466	18.65479	20.3154	21.13909	21.64259	19.78913	22.11858	20.35252	19.5357	22.68059	22.79708	21.60846	19.00451	19.4233	19.6594	21.81488	21.64555	21.71597	19.00824	20.09006	19.06993
	0.400793357	-0.741791407	AT1G17290.1	AT1G17290.1	AT1G17290.1 | Symbols: AlaAT1 | alanine aminotransferas | chr1:5922771-5926093 FORWARD LENGTH=543	Color [DarkGray]	1	4								2	2	2	3.9	3.9	3.9	59.82	0.0010142	3.3908	40927000	2	20.42686	20.70193	21.03671	21.52847	21.14052	18.9478	20.788	21.83934	21.35778	22.12584	20.78553	18.97448	18.94498	19.5255	21.46965	22.27057	19.04525	20.15971	21.75136	18.79438	18.78463	21.9465	20.56725	19.37734
