Significant	-Log(P-value)	Difference	Protein IDs	Majority protein IDs	Fasta headers	Symbol color	Symbol type	Symbol size	Show label	Only identified by site	Reverse	Potential contaminant	ProteasomeAnnotation	SubComplexAnnotation	Peptides	Razor + unique peptides	Unique peptides	Sequence coverage [%]	Unique + razor sequence coverage [%]	Unique sequence coverage [%]	Mol. weight [kDa]	Q-value	Score	Intensity	MS/MS Count	LFQ intensity Col0_Minus_BR1	LFQ intensity Col0_Minus_BR2	LFQ intensity Col0_Minus_BR3	LFQ intensity Col0_Plus_BR1	LFQ intensity Col0_Plus_BR2	LFQ intensity Col0_Plus_BR3	LFQ intensity PAG1_Minus_BR1	LFQ intensity PAG1_Minus_BR2	LFQ intensity PAG1_Minus_BR3	LFQ intensity PAG1_Plus_BR1	LFQ intensity PAG1_Plus_BR2	LFQ intensity PAG1_Plus_BR3	LFQ intensity RPT4a_Minus_BR1	LFQ intensity RPT4a_Minus_BR2	LFQ intensity RPT4a_Minus_BR3	LFQ intensity RPT4a_Plus_BR1	LFQ intensity RPT4a_Plus_BR2	LFQ intensity RPT4a_Plus_BR3	LFQ intensity RPT4b_Minus_BR1	LFQ intensity RPT4b_Minus_BR2	LFQ intensity RPT4b_Minus_BR3	LFQ intensity RPT4b_Plus_BR1	LFQ intensity RPT4b_Plus_BR2	LFQ intensity RPT4b_Plus_BR3
	0.378882217543886	-1.01179567972819	AT1G08520.1	AT1G08520.1	AT1G08520.1 | Symbols: ALB1, ALB-1V, V157, PDE166, CHLD | ALBINA 1 | chr1:2696538-2700819 FORWARD LENGTH=760	Color [DarkGray]	1	4							11	11	11	21.7	21.7	21.7	83.283	0	29.991	220990000	35	20.53408	22.06664	22.38913	19.74301	20.88191	20.18138	19.33213	22.52972	20.09261	20.03742	21.93133	22.43255	23.53086	23.73251	22.98438	22.43314	22.09307	20.53625	23.47117	22.45972	23.41203	22.40816	23.41371	19.26146
	0.0810682667613108	-0.378044128417969	AT1G08830.2;AT1G08830.1	AT1G08830.2;AT1G08830.1	AT1G08830.2 | Symbols: CSD1 | copper/zinc superoxide dismutase 1 | chr1:2827700-2829053 FORWARD LENGTH=152;AT1G08830.1 | Symbols: CSD1 | copper/zinc superoxide dismutase 1 | chr1:2827700-2829053 FORWARD LENGTH=152	Color [DarkGray]	1	4							2	2	2	25	25	25	15.098	0	18.645	149040000	10	19.71714	23.21811	20.1468	19.75662	22.24372	21.41571	19.93791	23.03313	18.97688	25.3016	21.25476	20.31038	19.75543	20.36993	20.48577	22.78967	17.43453	18.33051	22.7673	18.91496	19.59838	19.52282	20.19357	19.79786
+	2.35182560048118	4.59000778198242	AT1G09100.1	AT1G09100.1	AT1G09100.1 | Symbols: RPT5B | 26S proteasome AAA-ATPase subunit RPT5B | chr1:2936675-2939258 REVERSE LENGTH=423	Color [DarkGray]	1	4					RPT5b	RP	49	19	19	84.6	45.9	45.9	47.037	0	323.31	28405000000	931	22.97505	23.44746	21.1887	21.68229	22.7392	24.14809	26.92081	26.56683	27.8936	28.40924	28.02088	27.67766	30.16039	29.92599	30.06593	29.68764	30.2635	30.66533	29.64495	29.11279	29.39751	29.48833	30.72601	29.62368
	0.14772232480031	-0.365657806396484	AT1G09130.2;AT1G09130.1;AT1G09130.3	AT1G09130.2;AT1G09130.1;AT1G09130.3	AT1G09130.2 | Symbols:  | ATP-dependent caseinolytic (Clp) protease/crotonase family protein | chr1:2940063-2942217 REVERSE LENGTH=330;AT1G09130.1 | Symbols:  | ATP-dependent caseinolytic (Clp) protease/crotonase family protein | chr1:2940063-2942217 REVER	Color [DarkGray]	1	4							1	1	1	5.5	5.5	5.5	36.307	0.0066414	2.7997	15688000	1	20.11458	20.54284	21.42115	18.48251	19.51704	19.29495	18.8073	21.69489	20.4794	18.9305	21.40917	21.37018	20.5807	19.22858	21.83957	18.57084	17.88749	18.74681	19.57673	20.23375	20.39526	18.45986	17.83702	18.79673
	0.325019539969968	1.10093943277995	AT5G65360.1;AT5G10980.1;AT5G10400.1;AT5G10390.1;AT4G40040.2;AT4G40040.1;AT4G40030.3;AT4G40030.1;AT3G27360.1;AT1G09200.1;AT4G40030.2;AT1G75600.1;AT1G13370.1;AT5G65350.1	AT5G65360.1;AT5G10980.1;AT5G10400.1;AT5G10390.1;AT4G40040.2;AT4G40040.1;AT4G40030.3;AT4G40030.1;AT3G27360.1;AT1G09200.1;AT4G40030.2;AT1G75600.1;AT1G13370.1;AT5G65350.1	AT5G65360.1 | Symbols:  | Histone superfamily protein | chr5:26120099-26120509 REVERSE LENGTH=136;AT5G10980.1 | Symbols:  | Histone superfamily protein | chr5:3472591-3473349 REVERSE LENGTH=136;AT5G10400.1 | Symbols:  | Histone superfamily protein | chr5:3	Color [DarkGray]	1	4							2	2	2	13.2	13.2	13.2	15.268	0	4.1823	440760000	8	19.37281	19.62901	22.147	21.80702	18.81682	23.10306	22.6356	22.47785	19.33819	23.46861	23.93921	23.99231	22.76808	22.83544	22.98005	23.62411	23.76347	24.5	23.04897	23.97677	22.93982	24.18868	24.61985	24.75601
	1.36979123561365	0.912808736165367	AT1G09270.3;AT1G09270.2;AT1G09270.1	AT1G09270.3;AT1G09270.2;AT1G09270.1	AT1G09270.3 | Symbols: IMPA-4 | importin alpha isoform 4 | chr1:2995162-2997833 FORWARD LENGTH=456;AT1G09270.2 | Symbols: IMPA-4 | importin alpha isoform 4 | chr1:2994506-2997833 FORWARD LENGTH=538;AT1G09270.1 | Symbols: IMPA-4 | importin alpha isoform 4 |	Color [DarkGray]	1	4							6	5	5	23	20.6	20.6	50.078	0	22.045	118470000	23	21.92876	21.6536	22.62862	21.50925	19.75979	21.73141	22.84848	22.89477	23.20616	22.56242	19.69841	22.18447	21.97855	22.07793	21.75109	20.37128	20.75613	21.3833	22.24786	19.23208	21.23005	20.23143	18.28179	20.14493
	0.736034565061806	0.822307586669922	AT1G09310.1	AT1G09310.1	AT1G09310.1 | Symbols:  | Protein of unknown function, DUF538 | chr1:3009109-3009648 FORWARD LENGTH=179	Color [DarkGray]	1	4							10	10	10	55.3	55.3	55.3	19.947	0	42.846	769460000	81	24.14668	24.06543	23.33182	21.84819	22.53884	22.98679	24.53695	25.49333	23.98056	24.23466	23.44617	25.27396	24.12	23.20078	23.10032	24.0159	24.08237	21.54127	24.61907	23.60257	23.91707	23.7915	20.83113	23.35353
	0.104099686139427	0.347698211669922	AT1G09340.1	AT1G09340.1	AT1G09340.1 | Symbols: CRB, CSP41B, HIP1.3 | chloroplast RNA binding | chr1:3015473-3018035 FORWARD LENGTH=378	Color [DarkGray]	1	4							7	7	7	22	22	22	42.619	0	23.49	174450000	30	20.37173	22.45282	22.72632	22.05569	20.94908	19.52305	20.32986	22.88007	23.38403	20.77534	19.42223	19.61119	22.99759	22.22016	23.36816	22.73131	20.928	19.79118	23.51498	22.2287	22.60782	22.28836	21.09854	19.12093
	3.46522789553637	1.31378682454427	AT1G57860.1;AT1G57660.1;AT1G09690.1;AT1G09590.1	AT1G57860.1;AT1G57660.1;AT1G09690.1;AT1G09590.1	AT1G57860.1 | Symbols:  | Translation protein SH3-like family protein | chr1:21430034-21430827 REVERSE LENGTH=164;AT1G57660.1 | Symbols:  | Translation protein SH3-like family protein | chr1:21355567-21356364 FORWARD LENGTH=164;AT1G09690.1 | Symbols:  | Tr	Color [DarkGray]	1	4							14	14	14	67.7	67.7	67.7	18.709	0	79.072	2044100000	126	25.23241	25.19174	24.89437	22.51416	23.39135	24.58355	26.33017	26.45924	26.47047	25.31036	20.16663	25.1156	25.61993	25.82835	24.842	23.77797	28.05936	24.34492	25.91784	25.67769	25.5163	24.63143	21.26731	24.67644
	1.83152103954455	1.19968477884928	AT1G09640.1;AT1G09640.2	AT1G09640.1;AT1G09640.2	AT1G09640.1 | Symbols:  | Translation elongation factor EF1B, gamma chain | chr1:3120162-3122152 FORWARD LENGTH=414;AT1G09640.2 | Symbols:  | Translation elongation factor EF1B, gamma chain | chr1:3120162-3122152 FORWARD LENGTH=265	Color [DarkGray]	1	4							18	9	9	50	28	28	46.66	0	39.007	739390000	72	23.54791	24.29684	23.7423	22.92778	23.09862	23.86705	24.70732	25.34078	25.13801	20.79707	24.81797	23.80933	24.26829	24.3539	24.07202	23.50724	22.8662	23.71805	24.59857	24.12049	24.10447	24.29838	23.15099	20.14332
	0.916925227963334	0.824493408203125	AT1G09740.1	AT1G09740.1	AT1G09740.1 | Symbols:  | Adenine nucleotide alpha hydrolases-like superfamily protein | chr1:3154603-3155834 FORWARD LENGTH=171	Color [DarkGray]	1	4							5	5	5	26.9	26.9	26.9	18.15	0	175.18	516960000	34	22.26743	22.30955	23.3754	24.14511	22.97204	23.43718	23.65545	23.05287	23.71754	25.40992	23.20283	23.87187	22.98322	22.71578	23.14506	23.77863	22.65488	24.0237	23.40406	20.23217	23.29393	23.48321	23.28961	23.93985
	0.412710018965286	-0.618570327758789	AT1G09750.1	AT1G09750.1	AT1G09750.1 | Symbols:  | Eukaryotic aspartyl protease family protein | chr1:3157541-3158960 FORWARD LENGTH=449	Color [DarkGray]	1	4							1	1	1	4.2	4.2	4.2	47.661	0	17.774	28018000	6	19.61302	21.25378	20.87298	20.59074	19.04358	20.11612	19.17343	20.23303	20.47761	18.76395	19.96728	18.52821	20.42838	19.78384	19.27327	20.39248	19.02381	19.50865	22.91713	20.53668	20.24818	20.25229	19.39756	19.47238
	0.0769664286842602	0.185052871704102	AT1G09780.1	AT1G09780.1	AT1G09780.1 | Symbols:  | Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent | chr1:3165550-3167812 REVERSE LENGTH=557	Color [DarkGray]	1	4							12	3	3	26.9	6.6	6.6	60.579	0	9.0549	118160000	11	21.6259	22.06816	21.49331	21.43327	19.75866	20.36645	20.32804	23.12024	22.29425	22.39263	19.19979	20.33315	21.72709	18.74751	22.28275	23.28788	18.7164	20.27017	23.1258	20.6683	21.51735	18.29993	19.09571	18.43318
	0.619301519769581	0.727863947550457	AT2G47170.1;AT1G10630.1	AT2G47170.1;AT1G10630.1	AT2G47170.1 | Symbols: ARF1A1C | Ras-related small GTP-binding family protein | chr2:19367264-19368518 FORWARD LENGTH=181;AT1G10630.1 | Symbols: ATARFA1F, ARFA1F | ADP-ribosylation factor A1F | chr1:3513189-3514230 REVERSE LENGTH=181	Color [DarkGray]	1	4							12	12	1	84	84	16.6	20.608	0	323.31	8164700	4	20.37054	19.86474	19.6592	18.72298	19.28939	20.00666	21.26196	21.08624	19.72987	19.14767	18.77748	20.3544	19.29784	20.14311	19.58604	18.40831	19.54497	20.06623	21.6465	21.17481	19.15653	18.66841	19.90929	20.16516
	0.939183831629213	1.88143030802409	AT1G10840.2;AT1G10840.1	AT1G10840.2;AT1G10840.1	AT1G10840.2 | Symbols: TIF3H1 | translation initiation factor 3 subunit H1 | chr1:3607885-3609657 REVERSE LENGTH=250;AT1G10840.1 | Symbols: TIF3H1 | translation initiation factor 3 subunit H1 | chr1:3607885-3610299 REVERSE LENGTH=337	Color [DarkGray]	1	4							4	4	4	16.4	16.4	16.4	28.887	0	10.771	173870000	18	19.87342	22.54045	22.44878	20.24591	18.56254	19.1942	23.26385	23.0755	24.16759	21.57783	19.08325	23.36145	23.5948	23.18382	23.30506	18.78279	19.32308	19.2811	22.61429	22.68549	22.75784	21.00204	19.69141	22.27901
	0.681695521855496	-1.08231290181478	AT1G11580.1	AT1G11580.1	AT1G11580.1 | Symbols: ATPMEPCRA, PMEPCRA | methylesterase PCR A | chr1:3888730-3890649 FORWARD LENGTH=557	Color [DarkGray]	1	4							1	1	1	3.8	3.8	3.8	61.687	0.003937	3.0494	13334000	4	21.23292	20.47766	20.60716	21.88889	19.77394	20.75061	19.57033	20.92877	18.57171	21.72343	21.70978	18.36526	19.84785	19.08311	20.39928	21.15444	18.46881	18.84908	19.87176	19.57587	19.68762	21.14186	18.8526	20.18555
	0.0608416443835115	0.206289927164715	AT1G11840.4;AT1G11840.3;AT1G11840.2;AT1G11840.1;AT1G11840.6	AT1G11840.4;AT1G11840.3;AT1G11840.2;AT1G11840.1;AT1G11840.6	AT1G11840.4 | Symbols: ATGLX1, GLX1 | glyoxalase I homolog | chr1:3996045-3997518 FORWARD LENGTH=283;AT1G11840.3 | Symbols: ATGLX1, GLX1 | glyoxalase I homolog | chr1:3996045-3997518 FORWARD LENGTH=283;AT1G11840.2 | Symbols: ATGLX1, GLX1 | glyoxalase I hom	Color [DarkGray]	1	4							1	1	1	3.9	3.9	3.9	31.928	0.0083955	2.6988	71077000	7	20.00539	20.84873	19.7191	20.95455	19.7882	19.58946	18.39673	22.29342	20.50195	23.58132	22.46886	21.97116	18.82132	20.14144	20.24918	21.29654	17.99876	19.16188	21.42747	18.55932	18.69641	19.59281	22.90359	18.27682
	0.601431483843206	-1.15637588500977	AT1G11860.3;AT1G11860.2;AT1G11860.1	AT1G11860.3;AT1G11860.2;AT1G11860.1	AT1G11860.3 | Symbols:  | Glycine cleavage T-protein family | chr1:4001801-4003245 FORWARD LENGTH=408;AT1G11860.2 | Symbols:  | Glycine cleavage T-protein family | chr1:4001801-4003245 FORWARD LENGTH=408;AT1G11860.1 | Symbols:  | Glycine cleavage T-protein	Color [DarkGray]	1	4							4	4	4	14.7	14.7	14.7	44.444	0	12.503	184010000	19	22.12937	22.88413	22.25303	22.74625	23.32963	21.7041	20.35271	22.92002	20.52468	20.11031	20.94077	18.74068	22.28819	19.44692	23.08214	23.81286	18.3391	21.0621	23.71532	20.25354	21.56793	22.3684	18.39105	18.63706
	3.70921372183461	1.58249855041504	AT1G11910.1	AT1G11910.1	AT1G11910.1 | Symbols: APA1, ATAPA1 | aspartic proteinase A1 | chr1:4017119-4019874 REVERSE LENGTH=506	Color [DarkGray]	1	4							11	11	9	31	31	26.1	54.613	0	197.51	1935100000	188	24.25004	24.59642	24.22402	21.96467	23.33392	24.33286	25.9544	25.94923	25.91434	23.68132	25.55997	23.0457	26.5555	26.05148	26.35208	23.13796	22.41319	24.50779	26.52259	25.8149	26.00165	24.01158	23.6849	24.83403
	0.575461467462049	-1.49761072794596	AT1G12230.1;AT1G12230.2	AT1G12230.1;AT1G12230.2	AT1G12230.1 | Symbols:  | Aldolase superfamily protein | chr1:4148050-4150708 FORWARD LENGTH=405;AT1G12230.2 | Symbols:  | Aldolase superfamily protein | chr1:4148050-4150708 FORWARD LENGTH=427	Color [DarkGray]	1	4							3	3	3	8.4	8.4	8.4	43.994	0	4.1153	94176000	12	21.61197	21.65147	22.33145	21.18356	18.45318	21.49781	20.37574	22.32887	18.39745	19.84988	19.73256	21.11827	22.3048	22.05951	21.9793	19.72225	20.40664	19.82611	22.08371	21.57679	21.99762	19.34273	18.72523	20.91855
	0.71202042499043	0.754496892293297	AT1G12310.1;AT1G62820.1	AT1G12310.1;AT1G62820.1	AT1G12310.1 | Symbols:  | Calcium-binding EF-hand family protein | chr1:4187500-4187946 REVERSE LENGTH=148;AT1G62820.1 | Symbols:  | Calcium-binding EF-hand family protein | chr1:23263822-23264268 REVERSE LENGTH=148	Color [DarkGray]	1	4							2	2	2	18.9	18.9	18.9	16.517	0	4.2205	204790000	23	21.80418	22.18106	22.49114	20.33716	21.79134	21.90351	23.15216	22.05778	23.52993	20.55181	19.49475	21.26072	22.66061	22.06181	22.62128	22.97312	19.06182	19.58284	22.89879	21.74541	22.48691	23.47773	20.75537	23.39031
	0.867585190867189	-1.96653493245443	AT1G12840.1	AT1G12840.1	AT1G12840.1 | Symbols: DET3, ATVHA-C | vacuolar ATP synthase subunit C (VATC) / V-ATPase C subunit / vacuolar proton pump C subunit (DET3) | chr1:4375584-4378220 FORWARD LENGTH=375	Color [DarkGray]	1	4							3	3	3	8	8	8	42.619	0	4.989	19659000	6	19.10344	21.21324	22.36194	19.32625	21.36191	18.85176	18.22015	19.75994	18.79893	20.36382	18.4624	19.6825	20.20371	18.37117	19.13511	19.4681	18.79712	18.52675	21.82412	20.27349	20.03124	20.01677	19.43488	21.05524
	0.181441462707134	-0.929279327392578	AT1G12900.4;AT1G12900.3;AT1G12900.1;AT1G12900.2	AT1G12900.4;AT1G12900.3;AT1G12900.1;AT1G12900.2	AT1G12900.4 | Symbols: GAPA-2 | glyceraldehyde 3-phosphate dehydrogenase A subunit 2 | chr1:4392634-4393850 REVERSE LENGTH=350;AT1G12900.3 | Symbols: GAPA-2 | glyceraldehyde 3-phosphate dehydrogenase A subunit 2 | chr1:4392634-4393850 REVERSE LENGTH=350;AT	Color [DarkGray]	1	4							21	5	5	62.9	25.4	25.4	37.667	0	64.836	373750000	56	22.6815	23.5479	23.92113	22.42239	22.30742	22.60906	18.62698	24.48698	24.24873	22.82867	21.97275	22.25252	23.94918	23.55723	23.84136	23.35398	17.64805	22.1178	23.77608	23.27448	23.46863	23.16386	19.17497	19.54081
	2.42191359759614	0.975197474161785	AT1G12920.1;AT3G26618.1	AT1G12920.1;AT3G26618.1	AT1G12920.1 | Symbols: ERF1-2 | eukaryotic release factor 1-2 | chr1:4396555-4397859 REVERSE LENGTH=434;AT3G26618.1 | Symbols: ERF1-3 | eukaryotic release factor 1-3 | chr3:9788854-9790161 FORWARD LENGTH=435	Color [DarkGray]	1	4							2	2	1	7.4	7.4	3	48.941	0	4.8082	25624000	2	20.38672	20.36454	19.94818	19.16305	18.70515	19.8452	21.20354	21.07992	21.34158	19.64014	20.11195	19.42771	23.2737	20.16405	22.24548	20.15312	21.5553	20.21422	21.64139	22.26006	19.01739	19.83626	18.04668	19.29632
+	5.39146849829244	10.2366676330566	AT1G13060mature.1;AT1G13060mature.2;AT1G13060.1;AT1G13060.2	AT1G13060mature.1;AT1G13060mature.2;AT1G13060.1;AT1G13060.2	AT1G13060mature.1 | Symbols: PBE1 | 20S proteasome beta subunit E1 | chr1:4452641-4454663 FORWARD LENGTH=274;AT1G13060mature.2 | Symbols: PBE1 | 20S proteasome beta subunit E1 | chr1:4452641-4454663 FORWARD LENGTH=298;AT1G13060.1 | Symbols: PBE1 | 20S prot	Color [DarkGray]	1	4					PBE1	CP	30	30	12	99.5	99.5	52.5	23.382	0	323.31	145510000000	1095	24.10122	23.60244	23.10356	23.23462	22.79604	23.84564	33.94942	33.82056	33.74724	31.71303	31.31822	30.96294	29.41481	29.28574	29.70864	30.52661	30.70726	31.04703	28.68999	28.23521	29.09497	30.71495	31.13878	29.96088
	1.94802637043444	1.94536972045898	AT1G13440.1;AT1G13440.2	AT1G13440.1;AT1G13440.2	AT1G13440.1 | Symbols: GAPC-2, GAPC2 | glyceraldehyde-3-phosphate dehydrogenase C2 | chr1:4608465-4610494 REVERSE LENGTH=338;AT1G13440.2 | Symbols: GAPC-2, GAPC2 | glyceraldehyde-3-phosphate dehydrogenase C2 | chr1:4608465-4610494 REVERSE LENGTH=310	Color [DarkGray]	1	4							26	26	4	79.9	79.9	19.5	36.913	0	323.31	909220000	37	23.22482	23.25523	23.5279	23.57533	23.27398	23.09467	24.73954	26.12325	24.98126	26.19865	19.41373	25.45587	24.1588	24.55409	23.55918	25.00155	22.95624	22.34015	24.53678	22.96112	23.90333	23.78383	21.88326	23.26012
	0.393723289237557	-0.385863622029621	AT1G13930.3;AT1G13930.2;AT1G13930.1	AT1G13930.3;AT1G13930.2;AT1G13930.1	AT1G13930.3 | Symbols:  | Involved in response to salt stress.  Knockout mutants are hypersensitive to salt stress. | chr1:4761091-4761558 FORWARD LENGTH=155;AT1G13930.2 | Symbols:  | Involved in response to salt stress.  Knockout mutants are hypersensitiv	Color [DarkGray]	1	4							8	8	8	54.2	54.2	54.2	16.163	0	65.18	1780000000	134	25.94127	24.73199	25.14997	22.7294	23.97194	24.11068	24.77319	24.59044	25.30201	26.08716	25.28207	24.88416	25.93528	24.76022	24.71882	25.0976	25.29081	25.00166	26.20473	24.04336	24.92031	24.74776	25.66176	24.72041
	1.95425742394816	1.72321701049805	AT1G14320.1;AT1G14320.2	AT1G14320.1;AT1G14320.2	AT1G14320.1 | Symbols: SAC52, RPL10, RPL10A | Ribosomal protein L16p/L10e family protein | chr1:4888270-4889408 FORWARD LENGTH=220;AT1G14320.2 | Symbols: SAC52, RPL10A | Ribosomal protein L16p/L10e family protein | chr1:4888270-4889408 FORWARD LENGTH=163	Color [DarkGray]	1	4							13	13	4	47.3	47.3	14.5	24.917	0	73.776	915250000	70	24.14676	23.6764	22.85472	19.60292	20.30088	23.31754	25.15487	25.42904	25.26361	23.85776	22.54005	24.49692	25.00221	25.1176	23.63925	19.96967	22.6233	25.6082	25.2864	24.77497	25.05527	24.06727	19.84953	23.50712
	0.0129860928790838	-0.0137373606363944	AT1G14810.1	AT1G14810.1	AT1G14810.1 | Symbols:  | semialdehyde dehydrogenase family protein | chr1:5102684-5104633 REVERSE LENGTH=375	Color [DarkGray]	1	4							5	5	5	24.5	24.5	24.5	40.745	0	21.629	154110000	29	22.49253	21.96052	22.85862	21.22252	21.61522	21.60141	22.29572	22.09938	22.87537	23.45036	20.67375	20.11444	23.08544	20.18517	21.88179	22.38653	19.4841	19.49995	23.80663	18.40638	22.70748	19.14132	19.08642	19.9553
	1.88806904705053	1.21835072835287	AT1G14980.1	AT1G14980.1	AT1G14980.1 | Symbols: CPN10 | chaperonin 10 | chr1:5165930-5166654 REVERSE LENGTH=98	Color [DarkGray]	1	4							10	10	10	85.7	85.7	85.7	10.812	0	103.43	5375400000	277	26.51072	26.09319	26.89705	25.96275	26.5546	26.42874	27.59683	27.51246	28.04673	27.30726	26.95428	27.11653	26.65215	26.01109	26.62979	26.21615	26.06103	26.04811	26.86977	25.7052	27.03717	26.85448	20.46354	26.25517
	0.0929960460964505	0.203605651855469	AT1G15130.1	AT1G15130.1	AT1G15130.1 | Symbols:  | Endosomal targeting BRO1-like domain-containing protein | chr1:5206217-5209848 REVERSE LENGTH=846	Color [DarkGray]	1	4							4	4	4	6.7	6.7	6.7	95.208	0	5.1451	19445000	4	21.21442	19.52488	21.83028	20.71186	20.39649	19.09065	21.35791	20.32858	21.49392	19.24194	19.60427	19.93053	19.15374	18.20931	19.67711	19.2634	18.70694	20.78894	20.63886	18.75877	21.06178	18.75893	19.29467	19.77882
	0.139402347892536	0.299844741821289	AT1G15690.1;AT1G15690.2	AT1G15690.1	AT1G15690.1 | Symbols: AVP1, ATAVP3, AVP-3, AtVHP1;1 | Inorganic H pyrophosphatase family protein | chr1:5399115-5402185 FORWARD LENGTH=770	Color [DarkGray]	1	4							5	5	5	9.5	9.5	9.5	80.819	0	17.112	847660000	32	21.05119	21.42356	20.54382	21.80307	23.63624	23.69038	22.18665	21.92532	19.80613	25.70599	22.78281	22.49817	23.41809	23.29209	23.46952	24.30062	20.10943	25.20239	22.16162	23.54515	23.95552	25.47765	26.44106	25.72751
	1.76460852035787	-0.773512522379558	AT1G15820.1	AT1G15820.1	AT1G15820.1 | Symbols: LHCB6, CP24 | light harvesting complex photosystem II subunit 6 | chr1:5446685-5447676 REVERSE LENGTH=258	Color [DarkGray]	1	4							2	2	2	10.9	10.9	10.9	27.522	0	3.8835	21040000	4	20.40183	19.93338	20.43388	19.48512	19.33725	20.96684	19.64761	19.26729	19.53365	19.53026	21.47235	19.2225	21.35116	21.81644	21.5336	18.87479	18.91903	19.69488	20.49728	20.87719	21.30307	19.0358	21.33635	19.09941
	2.0580370752285	0.967320760091145	AT1G15930.2;AT1G15930.1	AT1G15930.2;AT1G15930.1	AT1G15930.2 | Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr1:5471702-5472741 FORWARD LENGTH=144;AT1G15930.1 | Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr1:5471702-5472741 FORWARD LENGTH=144	Color [DarkGray]	1	4							7	7	4	50.7	50.7	32.6	15.377	0	168.95	1122900000	105	24.30183	24.86732	24.77695	22.98851	23.68143	24.20719	25.45922	25.80363	25.58521	24.13515	18.86426	24.50529	24.9276	24.98164	24.87255	23.6548	20.99832	24.67772	25.01401	24.70832	25.08609	23.97579	18.48589	24.22131
+	5.66810106445305	9.08366203308105	AT1G16470.2;AT1G16470.1	AT1G16470.2;AT1G16470.1	AT1G16470.2 | Symbols: PAB1 | proteasome subunit PAB1 | chr1:5623122-5625439 FORWARD LENGTH=235;AT1G16470.1 | Symbols: PAB1 | proteasome subunit PAB1 | chr1:5623122-5625439 FORWARD LENGTH=235	Color [DarkGray]	1	4					PAB1	CP	35	35	6	97.4	97.4	20.4	25.701	0	323.31	70221000000	575	23.65629	23.96411	23.33593	21.82695	22.34169	23.18885	32.96922	32.71307	32.52502	30.62875	30.72377	30.44976	28.42385	28.23885	28.91393	29.62865	29.7886	29.9992	27.29452	27.43197	27.87484	29.46967	30.47002	29.16156
	0.92057869095561	0.853189468383789	AT1G16720.1	AT1G16720.1	AT1G16720.1 | Symbols: HCF173 | high chlorophyll fluorescence phenotype 173 | chr1:5723161-5726248 FORWARD LENGTH=598	Color [DarkGray]	1	4							3	3	3	7.7	7.7	7.7	65.708	0	4.37	20675000	5	18.98759	19.17098	19.61791	19.0316	19.16625	21.61942	19.3715	20.69649	20.26806	21.28176	18.94203	18.83291	20.20206	18.58223	18.66554	19.15617	18.09535	21.60589	21.7371	20.9905	21.39163	20.71773	18.57088	22.08525
	0.730985306233774	-2.58127784729004	AT1G16880.1;AT1G16880.2	AT1G16880.1;AT1G16880.2	AT1G16880.1 | Symbols:  | uridylyltransferase-related | chr1:5773796-5776125 FORWARD LENGTH=290;AT1G16880.2 | Symbols:  | uridylyltransferase-related | chr1:5773796-5775272 FORWARD LENGTH=213	Color [DarkGray]	1	4							5	5	5	20.7	20.7	20.7	31.294	0	10.548	236100000	13	22.35955	22.09957	25.92285	21.76276	22.14105	22.18299	22.95578	19.61097	20.07138	20.1425	19.94223	19.11499	22.5849	22.24069	23.06629	20.8655	18.18191	18.93785	22.32085	21.12421	22.56843	19.62373	19.66404	18.72556
	1.26015406257828	-1.78281593322754	AT1G16890.2;AT1G16890.1;AT1G16890.3	AT1G16890.2;AT1G16890.1;AT1G16890.3	AT1G16890.2 | Symbols: UBC36, UBC13B | ubiquitin-conjugating enzyme 36 | chr1:5776550-5778327 REVERSE LENGTH=153;AT1G16890.1 | Symbols: UBC36, UBC13B | ubiquitin-conjugating enzyme 36 | chr1:5776550-5777903 REVERSE LENGTH=120;AT1G16890.3 | Symbols: UBC36 |	Color [DarkGray]	1	4							2	2	2	22.2	22.2	22.2	17.22	0	8.4993	58873000	6	21.61675	21.02844	22.82795	18.78206	20.98448	20.81605	20.1157	20.69478	19.3142	19.91827	19.67667	20.8286	21.72758	21.79154	22.29428	19.75367	19.2952	19.01741	21.24661	20.87283	21.79106	19.4084	19.3738	21.32125
	0.385067314735262	-0.581875483194988	AT4G18800.1;AT5G45750.1;AT1G16920.1;AT5G60860.1;AT3G15060.1;AT1G09630.1;AT2G33870.1;AT1G28550.1	AT4G18800.1;AT5G45750.1;AT1G16920.1;AT5G60860.1;AT3G15060.1;AT1G09630.1;AT2G33870.1;AT1G28550.1	AT4G18800.1 | Symbols: ATHSGBP, ATRAB11B, ATRABA1D, RABA1d | RAB GTPase homolog A1D | chr4:10320156-10321339 REVERSE LENGTH=214;AT5G45750.1 | Symbols: AtRABA1c, RABA1c | RAB GTPase homolog A1C | chr5:18559318-18560639 FORWARD LENGTH=216;AT1G16920.1 | Symbo	Color [DarkGray]	1	4							4	4	2	19.6	19.6	11.2	23.869	0	6.4692	55796000	5	19.25451	20.19768	21.09094	18.96274	19.62715	20.3154	19.9164	19.98353	18.89756	22.11858	20.72861	19.714	22.68059	22.79708	21.60846	19.53484	18.99961	20.04061	21.81488	21.64555	21.71597	18.47363	20.52349	18.99624
