LFQ intensity Col0_Minus_BR1_TR1	LFQ intensity Col0_Minus_BR1_TR2	LFQ intensity Col0_Minus_BR2_TR1	LFQ intensity Col0_Minus_BR2_TR2	LFQ intensity Col0_Minus_BR3_TR1	LFQ intensity Col0_Minus_BR3_TR2	LFQ intensity Col0_Plus_BR1_TR1	LFQ intensity Col0_Plus_BR1_TR2	LFQ intensity Col0_Plus_BR2_TR1	LFQ intensity Col0_Plus_BR2_TR2	LFQ intensity Col0_Plus_BR3_TR1	LFQ intensity Col0_Plus_BR3_TR2	LFQ intensity PAG1_Minus_BR1_TR1	LFQ intensity PAG1_Minus_BR1_TR2	LFQ intensity PAG1_Minus_BR2_TR1	LFQ intensity PAG1_Minus_BR2_TR2	LFQ intensity PAG1_Minus_BR3_TR1	LFQ intensity PAG1_Minus_BR3_TR2	LFQ intensity PAG1_Plus_BR1_TR1	LFQ intensity PAG1_Plus_BR1_TR2	LFQ intensity PAG1_Plus_BR2_TR1	LFQ intensity PAG1_Plus_BR2_TR2	LFQ intensity PAG1_Plus_BR3_TR1	LFQ intensity PAG1_Plus_BR3_TR2	LFQ intensity RPT4a_Minus_BR1_TR1	LFQ intensity RPT4a_Minus_BR1_TR2	LFQ intensity RPT4a_Minus_BR2_TR1	LFQ intensity RPT4a_Minus_BR2_TR2	LFQ intensity RPT4a_Minus_BR3_TR1	LFQ intensity RPT4a_Minus_BR3_TR2	LFQ intensity RPT4a_Plus_BR1_TR1	LFQ intensity RPT4a_Plus_BR1_TR2	LFQ intensity RPT4a_Plus_BR2_TR1	LFQ intensity RPT4a_Plus_BR2_TR2	LFQ intensity RPT4a_Plus_BR3_TR1	LFQ intensity RPT4a_Plus_BR3_TR2	LFQ intensity RPT4b_Minus_BR1_TR1	LFQ intensity RPT4b_Minus_BR1_TR2	LFQ intensity RPT4b_Minus_BR2_TR1	LFQ intensity RPT4b_Minus_BR2_TR2	LFQ intensity RPT4b_Minus_BR3_TR1	LFQ intensity RPT4b_Minus_BR3_TR2	LFQ intensity RPT4b_Plus_BR1_TR1	LFQ intensity RPT4b_Plus_BR1_TR2	LFQ intensity RPT4b_Plus_BR2_TR1	LFQ intensity RPT4b_Plus_BR2_TR2	LFQ intensity RPT4b_Plus_BR3_TR1	LFQ intensity RPT4b_Plus_BR3_TR2	C: Only identified by site	C: Reverse	C: Potential contaminant	C: ProteasomeAnnotation	C: SubComplexAnnotation	C: GraphGroup	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS Count	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
0	0	5965700	0	5742800	5264100	0	0	0	15148000	33294000	27565000	0	0	0	0	0	0	0	0	0	8826600	9342500	8843200	0	0	0	0	0	0	10940000	0	0	0	0	0	0	0	0	0	0	0	15273000	0	64612000	0	34976000	0							3	3	3	24.1	24.1	24.1	15.732	0	5.4693	245790000	8	AT5G22880.1;AT3G46030.1;AT1G07790.1;AT5G59910.1;AT3G45980.1;AT2G28720.1;AT5G02570.1;AT2G37470.1;AT3G09480.1;AT3G53650.1	AT5G22880.1;AT3G46030.1;AT1G07790.1;AT5G59910.1;AT3G45980.1;AT2G28720.1;AT5G02570.1;AT2G37470.1	AT5G22880.1 | Symbols: H2B, HTB2 | histone B2 | chr5:7652130-7652567 REVERSE LENGTH=145;AT3G46030.1 | Symbols: HTB11 | Histone superfamily protein | chr3:16913614-16914051 REVERSE LENGTH=145;AT1G07790.1 | Symbols: HTB1 | Histone superfamily protein | chr1:
46307000	43454000	42961000	38962000	64093000	60836000	21714000	19728000	27515000	19228000	19674000	19144000	50831000	52621000	125470000	124300000	87123000	91270000	116040000	88664000	55407000	69095000	52017000	60647000	61438000	62479000	32700000	27933000	55249000	57238000	81006000	77808000	38028000	50468000	23656000	43092000	96861000	71288000	19960000	18177000	36009000	23707000	47557000	30792000	0	0	32989000	34910000							10	10	10	56.2	56.2	56.2	27.52	0	72.34	2420400000	213	AT1G07890.6;AT1G07890.8;AT1G07890.7;AT1G07890.5;AT1G07890.4;AT1G07890.3;AT1G07890.2;AT1G07890.1	AT1G07890.6;AT1G07890.8;AT1G07890.7;AT1G07890.5;AT1G07890.4;AT1G07890.3;AT1G07890.2;AT1G07890.1	AT1G07890.6 | Symbols: APX1, MEE6, CS1, ATAPX1, ATAPX01 | ascorbate peroxidase 1 | chr1:2438005-2439349 FORWARD LENGTH=249;AT1G07890.8 | Symbols: APX1, MEE6, CS1, ATAPX1, ATAPX01 | ascorbate peroxidase 1 | chr1:2438005-2439435 FORWARD LENGTH=250;AT1G07890.
779840000	722390000	646290000	696700000	1395400000	1409500000	232170000	209720000	181670000	165430000	320560000	305860000	1144000000	1041000000	1677900000	2103300000	2088600000	2081000000	429930000	475040000	583250000	458690000	453570000	438990000	1376700000	1247400000	1218800000	1118300000	1392700000	1445000000	270790000	234510000	227000000	225020000	262120000	267380000	1250300000	1078100000	916120000	1091300000	1563700000	1213300000	306600000	305940000	215130000	178400000	318210000	355300000							28	28	28	62.6	62.6	62.6	49.502	0	323.31	40352000000	1391	AT5G60390.3;AT5G60390.1;AT1G07940.2;AT1G07940.1;AT1G07930.1;AT1G07920.1;AT5G60390.2;AT1G07930.2;AT1G35550.1	AT5G60390.3;AT5G60390.1;AT1G07940.2;AT1G07940.1;AT1G07930.1;AT1G07920.1;AT5G60390.2;AT1G07930.2	AT5G60390.3 | Symbols:  | GTP binding Elongation factor Tu family protein | chr5:24289226-24290675 FORWARD LENGTH=449;AT5G60390.1 | Symbols:  | GTP binding Elongation factor Tu family protein | chr5:24289226-24290675 FORWARD LENGTH=449;AT1G07940.2 | Symbol
9012000	11208000	9468200	12606000	7528200	6407500	2207600	3888600	0	3385300	7038000	9685500	21386000	16978000	11148000	29990000	19007000	23592000	6772500	8642300	0	6703800	12358000	16139000	15731000	12547000	6379700	14776000	3349100	11860000	0	7309300	0	3115400	8701700	12499000	13551000	14526000	11934000	14293000	10448000	10109000	16757000	0	0	0	6993500	14561000							10	4	4	32.4	12	12	24.469	0	10.05	464590000	44	AT1G08360.1	AT1G08360.1	AT1G08360.1 | Symbols:  | Ribosomal protein L1p/L10e family | chr1:2636231-2637694 FORWARD LENGTH=216
0	0	3935100	4903300	5707400	5286400	0	0	2063500	1809500	965150	1464900	0	0	6055100	0	0	0	0	0	2911500	5493600	0	5660700	18736000	7839900	11571000	16789000	8588600	8017700	5663000	0	4473800	0	0	0	9729700	13898000	3765600	8836200	9278900	13426000	6097200	5080700	14053000	8885600	0	0							11	11	11	21.7	21.7	21.7	83.283	0	29.991	220990000	35	AT1G08520.1	AT1G08520.1	AT1G08520.1 | Symbols: ALB1, ALB-1V, V157, PDE166, CHLD | ALBINA 1 | chr1:2696538-2700819 FORWARD LENGTH=760
0	0	12803000	7436800	0	0	0	0	4438400	5556800	0	2797500	0	0	8583500	0	0	0	39383000	43428000	0	0	0	0	0	0	0	0	0	0	0	7250600	0	0	0	0	13620000	3742000	0	0	0	0	0	0	0	0	0	0							2	2	2	25	25	25	15.098	0	18.645	149040000	10	AT1G08830.2;AT1G08830.1	AT1G08830.2;AT1G08830.1	AT1G08830.2 | Symbols: CSD1 | copper/zinc superoxide dismutase 1 | chr1:2827700-2829053 FORWARD LENGTH=152;AT1G08830.1 | Symbols: CSD1 | copper/zinc superoxide dismutase 1 | chr1:2827700-2829053 FORWARD LENGTH=152
14960000	4543900	4771600	27423000	2390200	0	11858000	955060	6778200	7231800	18795000	18389000	163270000	98863000	98178000	100650000	288450000	215550000	360050000	352940000	263420000	281580000	207560000	222060000	1161200000	1240100000	985320000	1056000000	973690000	1297400000	812910000	919810000	1610700000	1031400000	1785700000	1623900000	917130000	768440000	485710000	693860000	739870000	675940000	745020000	761330000	1857100000	1698500000	813950000	840690000				RPT5b	RP	RPT	49	19	19	84.6	45.9	45.9	47.037	0	323.31	28405000000	931	AT1G09100.1	AT1G09100.1	AT1G09100.1 | Symbols: RPT5B | 26S proteasome AAA-ATPase subunit RPT5B | chr1:2936675-2939258 REVERSE LENGTH=423
0	0	0	0	3696100	2133400	0	0	0	0	0	0	0	0	3394800	0	0	0	0	0	0	0	2710600	0	0	0	0	0	0	3752900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							1	1	1	5.5	5.5	5.5	36.307	0.0066414	2.7997	15688000	1	AT1G09130.2;AT1G09130.1;AT1G09130.3	AT1G09130.2;AT1G09130.1;AT1G09130.3	AT1G09130.2 | Symbols:  | ATP-dependent caseinolytic (Clp) protease/crotonase family protein | chr1:2940063-2942217 REVERSE LENGTH=330;AT1G09130.1 | Symbols:  | ATP-dependent caseinolytic (Clp) protease/crotonase family protein | chr1:2940063-2942217 REVER
0	0	0	0	4145000	5203500	3958600	3400900	0	0	9009800	0	6516200	0	5429100	6284700	0	0	11567000	11649000	16085000	0	0	16688000	7142900	0	7484300	0	7545400	9071600	12656000	13208000	14792000	13709000	31870000	17664000	7430800	10135000	16786000	16237000	8045900	0	21159000	17280000	27344000	24309000	31342000	25614000							2	2	2	13.2	13.2	13.2	15.268	0	4.1823	440760000	8	AT5G65360.1;AT5G10980.1;AT5G10400.1;AT5G10390.1;AT4G40040.2;AT4G40040.1;AT4G40030.3;AT4G40030.1;AT3G27360.1;AT1G09200.1;AT4G40030.2;AT1G75600.1;AT1G13370.1;AT5G65350.1	AT5G65360.1;AT5G10980.1;AT5G10400.1;AT5G10390.1;AT4G40040.2;AT4G40040.1;AT4G40030.3;AT4G40030.1;AT3G27360.1;AT1G09200.1;AT4G40030.2;AT1G75600.1;AT1G13370.1;AT5G65350.1	AT5G65360.1 | Symbols:  | Histone superfamily protein | chr5:26120099-26120509 REVERSE LENGTH=136;AT5G10980.1 | Symbols:  | Histone superfamily protein | chr5:3472591-3473349 REVERSE LENGTH=136;AT5G10400.1 | Symbols:  | Histone superfamily protein | chr5:3
4400500	3621800	0	3299000	6842300	6145900	2984900	0	0	0	3297900	3676000	7495500	7609500	6984000	8708000	10104000	9268400	6193900	0	0	0	4766400	0	4132400	0	0	4427100	3350400	3718500	0	0	0	0	0	0	4980500	0	0	0	0	2459700	0	0	0	0	0	0							6	5	5	23	20.6	20.6	50.078	0	22.045	118470000	23	AT1G09270.3;AT1G09270.2;AT1G09270.1	AT1G09270.3;AT1G09270.2;AT1G09270.1	AT1G09270.3 | Symbols: IMPA-4 | importin alpha isoform 4 | chr1:2995162-2997833 FORWARD LENGTH=456;AT1G09270.2 | Symbols: IMPA-4 | importin alpha isoform 4 | chr1:2994506-2997833 FORWARD LENGTH=538;AT1G09270.1 | Symbols: IMPA-4 | importin alpha isoform 4 |
12232000	28200000	12555000	24548000	9830600	11339000	2747400	5188000	5019900	7396700	6795000	10168000	28093000	21092000	34217000	65204000	18337000	14942000	15780000	24695000	6571600	19876000	43065000	38222000	12122000	27423000	8280900	11225000	5460000	14811000	9632400	29873000	17763000	0	0	0	23696000	28021000	9302900	17440000	15112000	16603000	12016000	17545000	0	1865500	0	10718000							10	10	10	55.3	55.3	55.3	19.947	0	42.846	769460000	81	AT1G09310.1	AT1G09310.1	AT1G09310.1 | Symbols:  | Protein of unknown function, DUF538 | chr1:3009109-3009648 FORWARD LENGTH=179
0	0	6207000	5309600	7139700	6744200	3719500	5109300	4800900	853650	0	0	0	0	15146000	3934400	10947000	0	0	0	0	0	0	0	7781200	9013300	4885800	0	8834100	13270000	6791100	7139600	0	0	0	0	12521000	11476000	4914800	0	6596900	6193300	0	5122300	0	0	0	0							7	7	7	22	22	22	42.619	0	23.49	174450000	30	AT1G09340.1	AT1G09340.1	AT1G09340.1 | Symbols: CRB, CSP41B, HIP1.3 | chloroplast RNA binding | chr1:3015473-3018035 FORWARD LENGTH=378
45484000	34164000	34247000	42886000	29244000	33256000	3898000	9205200	11513000	10515000	23748000	26616000	78706000	90435000	75344000	112980000	82784000	104440000	41608000	0	0	0	41088000	32165000	39750000	66896000	68739000	51643000	25116000	36010000	12525000	16519000	0	279710000	16977000	26745000	73283000	54839000	47493000	60657000	47325000	48669000	30051000	22477000	0	0	22799000	31534000							14	14	14	67.7	67.7	67.7	18.709	0	79.072	2044100000	126	AT1G57860.1;AT1G57660.1;AT1G09690.1;AT1G09590.1	AT1G57860.1;AT1G57660.1;AT1G09690.1;AT1G09590.1	AT1G57860.1 | Symbols:  | Translation protein SH3-like family protein | chr1:21430034-21430827 REVERSE LENGTH=164;AT1G57660.1 | Symbols:  | Translation protein SH3-like family protein | chr1:21355567-21356364 FORWARD LENGTH=164;AT1G09690.1 | Symbols:  | Tr
13495000	11145000	22001000	19307000	14472000	13607000	6909900	9213600	9692500	8323700	18401000	12722000	24616000	30484000	34362000	52552000	47793000	28525000	0	0	29577000	0	13862000	15589000	17039000	23962000	24693000	18618000	0	17636000	11923000	0	7645600	0	14974000	12716000	26865000	24023000	18665000	17822000	19664000	16545000	20632000	0	9314100	0	0	0							18	9	9	50	28	28	46.66	0	39.007	739390000	72	AT1G09640.1;AT1G09640.2	AT1G09640.1;AT1G09640.2	AT1G09640.1 | Symbols:  | Translation elongation factor EF1B, gamma chain | chr1:3120162-3122152 FORWARD LENGTH=414;AT1G09640.2 | Symbols:  | Translation elongation factor EF1B, gamma chain | chr1:3120162-3122152 FORWARD LENGTH=265
4257800	5986100	5039100	5362100	11401000	10386000	13881000	24796000	5670400	11938000	10875000	11862000	13213000	0	10686000	7085900	13794000	0	38691000	51367000	9654900	0	12758000	18472000	8190200	8394200	6888600	0	9275900	0	16268000	12730000	7190600	6065000	13887000	20946000	11100000	0	0	0	13177000	8026500	15710000	8752300	9258000	11356000	13800000	18765000							5	5	5	26.9	26.9	26.9	18.15	0	175.18	516960000	34	AT1G09740.1	AT1G09740.1	AT1G09740.1 | Symbols:  | Adenine nucleotide alpha hydrolases-like superfamily protein | chr1:3154603-3155834 FORWARD LENGTH=171
0	0	2811600	2223800	1920400	0	1639900	1520700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7839600	8001900	1521100	0	0	0	0	0	0	0	0	0							1	1	1	4.2	4.2	4.2	47.661	0	17.774	28018000	6	AT1G09750.1	AT1G09750.1	AT1G09750.1 | Symbols:  | Eukaryotic aspartyl protease family protein | chr1:3157541-3158960 FORWARD LENGTH=449
3910800	2678100	4871500	3969100	0	2952100	3492700	2295900	0	0	1351800	0	0	0	7122400	11672000	4097500	6455900	5506200	0	0	0	0	0	3471400	0	0	0	3949300	6592200	8702400	12052000	0	0	0	0	8514400	9839400	1666400	0	3001700	0	0	0	0	0	0	0							12	3	3	26.9	6.6	6.6	60.579	0	9.0549	118160000	11	AT1G09780.1	AT1G09780.1	AT1G09780.1 | Symbols:  | Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent | chr1:3165550-3167812 REVERSE LENGTH=557
0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	185870000	0	0	0	0	0	0							6	6	2	8.8	8.8	2.6	99.165	0	10.564	195910000	1	AT1G10290.1	AT1G10290.1	AT1G10290.1 | Symbols: ADL6, DRP2A | dynamin-like protein 6 | chr1:3370774-3377120 FORWARD LENGTH=914
0	0	0	0	0	0	0	0	0	0	0	0	2514700	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3282800	0	2367300	0	0	0	0	0	0	0	0	0							12	12	1	84	84	16.6	20.608	0	323.31	8164700	4	AT2G47170.1;AT1G10630.1	AT2G47170.1;AT1G10630.1	AT2G47170.1 | Symbols: ARF1A1C | Ras-related small GTP-binding family protein | chr2:19367264-19368518 FORWARD LENGTH=181;AT1G10630.1 | Symbols: ATARFA1F, ARFA1F | ADP-ribosylation factor A1F | chr1:3513189-3514230 REVERSE LENGTH=181
0	0	6891900	5399600	4882900	6711700	0	0	0	0	0	0	0	10072000	0	8839300	21802000	16287000	0	0	0	0	0	10777000	0	12669000	0	9528500	10804000	9941700	0	0	0	0	0	0	6981200	5905100	6745500	0	8877100	5666500	0	0	0	0	0	5089200							4	4	4	16.4	16.4	16.4	28.887	0	10.771	173870000	18	AT1G10840.2;AT1G10840.1	AT1G10840.2;AT1G10840.1	AT1G10840.2 | Symbols: TIF3H1 | translation initiation factor 3 subunit H1 | chr1:3607885-3609657 REVERSE LENGTH=250;AT1G10840.1 | Symbols: TIF3H1 | translation initiation factor 3 subunit H1 | chr1:3607885-3610299 REVERSE LENGTH=337
0	2464600	0	0	0	0	3883400	0	0	0	1997900	1557900	0	0	0	0	0	0	0	0	3430000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							1	1	1	3.8	3.8	3.8	61.687	0.003937	3.0494	13334000	4	AT1G11580.1	AT1G11580.1	AT1G11580.1 | Symbols: ATPMEPCRA, PMEPCRA | methylesterase PCR A | chr1:3888730-3890649 FORWARD LENGTH=557
1052500	0	1888400	0	0	0	2477800	1666600	0	0	0	0	0	0	5235400	5046900	0	0	14131000	11148000	5805000	0	0	4111300	0	0	0	0	0	0	0	0	0	0	0	0	2820400	0	0	0	0	0	0	0	7765600	7928000	0	0							1	1	1	3.9	3.9	3.9	31.928	0.0083955	2.6988	71077000	7	AT1G11840.4;AT1G11840.3;AT1G11840.2;AT1G11840.1;AT1G11840.6	AT1G11840.4;AT1G11840.3;AT1G11840.2;AT1G11840.1;AT1G11840.6	AT1G11840.4 | Symbols: ATGLX1, GLX1 | glyoxalase I homolog | chr1:3996045-3997518 FORWARD LENGTH=283;AT1G11840.3 | Symbols: ATGLX1, GLX1 | glyoxalase I homolog | chr1:3996045-3997518 FORWARD LENGTH=283;AT1G11840.2 | Symbols: ATGLX1, GLX1 | glyoxalase I hom
4587800	0	8838600	6780100	5460600	4575300	8802900	5623200	6479600	17151000	2752400	4240900	0	0	6205900	10149000	0	0	0	0	0	0	0	0	5121700	0	0	0	10273000	7676000	24184000	8979300	0	0	0	0	14739000	12870000	0	0	0	3108800	5414500	0	0	0	0	0							4	4	4	14.7	14.7	14.7	44.444	0	12.503	184010000	19	AT1G11860.3;AT1G11860.2;AT1G11860.1	AT1G11860.3;AT1G11860.2;AT1G11860.1	AT1G11860.3 | Symbols:  | Glycine cleavage T-protein family | chr1:4001801-4003245 FORWARD LENGTH=408;AT1G11860.2 | Symbols:  | Glycine cleavage T-protein family | chr1:4001801-4003245 FORWARD LENGTH=408;AT1G11860.1 | Symbols:  | Glycine cleavage T-protein
22991000	17315000	25994000	24754000	15344000	25025000	5625600	2977700	13586000	8228600	24782000	18018000	77955000	54233000	56959000	73694000	62248000	64248000	40639000	4452800	49318000	49617000	0	8658600	99304000	97957000	67310000	71858000	88496000	82910000	9230400	0	11617000	2685300	20031000	28409000	105680000	87942000	56407000	61771000	76341000	59128000	20109000	14224000	14660000	12405000	25700000	34805000							11	11	9	31	31	26.1	54.613	0	197.51	1935100000	188	AT1G11910.1	AT1G11910.1	AT1G11910.1 | Symbols: APA1, ATAPA1 | aspartic proteinase A1 | chr1:4017119-4019874 REVERSE LENGTH=506
3501900	2933600	2882700	3764300	4912800	5669500	0	2381700	0	0	2987700	2935200	0	0	6288200	4413600	0	0	0	0	0	0	0	0	4934000	5440400	4844600	3943600	5446700	3138500	0	0	0	0	0	0	4226800	4674200	2505200	3905500	4768900	3676800	0	0	0	0	0	0							3	3	3	8.4	8.4	8.4	43.994	0	4.1153	94176000	12	AT1G12230.1;AT1G12230.2	AT1G12230.1;AT1G12230.2	AT1G12230.1 | Symbols:  | Aldolase superfamily protein | chr1:4148050-4150708 FORWARD LENGTH=405;AT1G12230.2 | Symbols:  | Aldolase superfamily protein | chr1:4148050-4150708 FORWARD LENGTH=427
3641900	3682100	4190200	5396300	6069000	5726600	0	0	4140200	3181800	4551900	3380900	0	9321700	2796200	6816100	0	12112000	0	0	0	0	0	0	5654800	7773700	0	4377900	5776100	7206700	6010200	11280000	0	0	0	0	7422800	8239100	2706300	4567400	7782800	4439500	9068200	15048000	0	0	8999100	13433000							2	2	2	18.9	18.9	18.9	16.517	0	4.2205	204790000	23	AT1G12310.1;AT1G62820.1	AT1G12310.1;AT1G62820.1	AT1G12310.1 | Symbols:  | Calcium-binding EF-hand family protein | chr1:4187500-4187946 REVERSE LENGTH=148;AT1G62820.1 | Symbols:  | Calcium-binding EF-hand family protein | chr1:23263822-23264268 REVERSE LENGTH=148
0	0	2431200	0	4947600	5872700	0	0	2695100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3712900	0	0	0	0	0	0	0	0	0	0	0							3	3	3	8	8	8	42.619	0	4.989	19659000	6	AT1G12840.1	AT1G12840.1	AT1G12840.1 | Symbols: DET3, ATVHA-C | vacuolar ATP synthase subunit C (VATC) / V-ATPase C subunit / vacuolar proton pump C subunit (DET3) | chr1:4375584-4378220 FORWARD LENGTH=375
8153500	5549800	13155000	11433000	14493000	17410000	6016100	5251800	5190400	0	8285700	4939500	0	0	23825000	23206000	0	19934000	0	7449300	0	0	4996600	0	16167000	16226000	15257000	9986100	11607000	19463000	14090000	8158100	0	0	0	0	20351000	10140000	9609900	10713000	12624000	10674000	0	9397600	0	0	0	0							21	5	5	62.9	25.4	25.4	37.667	0	64.836	373750000	56	AT1G12900.4;AT1G12900.3;AT1G12900.1;AT1G12900.2	AT1G12900.4;AT1G12900.3;AT1G12900.1;AT1G12900.2	AT1G12900.4 | Symbols: GAPA-2 | glyceraldehyde 3-phosphate dehydrogenase A subunit 2 | chr1:4392634-4393850 REVERSE LENGTH=350;AT1G12900.3 | Symbols: GAPA-2 | glyceraldehyde 3-phosphate dehydrogenase A subunit 2 | chr1:4392634-4393850 REVERSE LENGTH=350;AT
0	0	0	0	0	0	0	0	0	0	0	0	0	0	2216600	0	0	0	0	0	0	0	0	0	10141000	0	0	0	4972300	0	0	0	0	0	0	0	3271200	0	5022800	0	0	0	0	0	0	0	0	0							2	2	1	7.4	7.4	3	48.941	0	4.8082	25624000	2	AT1G12920.1;AT3G26618.1	AT1G12920.1;AT3G26618.1	AT1G12920.1 | Symbols: ERF1-2 | eukaryotic release factor 1-2 | chr1:4396555-4397859 REVERSE LENGTH=434;AT3G26618.1 | Symbols: ERF1-3 | eukaryotic release factor 1-3 | chr3:9788854-9790161 FORWARD LENGTH=435
19995000	16198000	13789000	11764000	7380700	11006000	7437600	13098000	15148000	3501300	10156000	22376000	17607000000	15628000000	14163000000	16250000000	14558000000	14281000000	4413800000	2807600000	2726000000	2629800000	2021100000	2167500000	783990000	653390000	675600000	633990000	829130000	928450000	1589700000	1505000000	1843100000	1667500000	2058100000	2391700000	432210000	433910000	282550000	353340000	571100000	575710000	2025500000	1533600000	2515200000	2222500000	948550000	1151300000				PBE1	CP	Beta	30	30	12	99.5	99.5	52.5	23.382	0	323.31	145510000000	1095	AT1G13060mature.1;AT1G13060mature.2;AT1G13060.1;AT1G13060.2	AT1G13060mature.1;AT1G13060mature.2;AT1G13060.1;AT1G13060.2	AT1G13060mature.1 | Symbols: PBE1 | 20S proteasome beta subunit E1 | chr1:4452641-4454663 FORWARD LENGTH=274;AT1G13060mature.2 | Symbols: PBE1 | 20S proteasome beta subunit E1 | chr1:4452641-4454663 FORWARD LENGTH=298;AT1G13060.1 | Symbols: PBE1 | 20S prot
0	2613900	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0							1	1	1	4.9	4.9	4.9	47.659	0.0029851	3.1151	2613900	1	AT1G13180.1	AT1G13180.1	AT1G13180.1 | Symbols: DIS1, ARP3, ATARP3 | Actin-like ATPase superfamily protein | chr1:4495394-4498204 FORWARD LENGTH=427
9803200	0	10012000	0	10541000	13878000	7815000	19991000	0	10143000	8875300	9040500	0	28012000	55292000	96628000	33071000	33172000	75511000	78550000	0	0	46051000	45996000	11557000	30353000	0	24633000	12360000	0	24788000	45519000	6932400	9553200	5309500	0	17913000	33071000	4694500	14203000	16658000	14778000	7831700	26634000	0	0	10046000	0							26	26	4	79.9	79.9	19.5	36.913	0	323.31	909220000	37	AT1G13440.1;AT1G13440.2	AT1G13440.1;AT1G13440.2	AT1G13440.1 | Symbols: GAPC-2, GAPC2 | glyceraldehyde-3-phosphate dehydrogenase C2 | chr1:4608465-4610494 REVERSE LENGTH=338;AT1G13440.2 | Symbols: GAPC-2, GAPC2 | glyceraldehyde-3-phosphate dehydrogenase C2 | chr1:4608465-4610494 REVERSE LENGTH=310
56865000	73005000	22182000	35006000	32154000	43108000	4434000	10906000	13323000	20321000	14481000	22661000	0	28673000	13338000	47844000	41370000	41366000	101260000	50188000	62510000	26630000	33126000	28946000	42340000	97240000	24439000	33041000	15346000	49684000	20637000	62462000	42903000	39273000	0	33593000	58357000	102500000	9898400	30198000	25549000	39459000	22134000	35857000	107610000	26186000	0	27643000							8	8	8	54.2	54.2	54.2	16.163	0	65.18	1780000000	134	AT1G13930.3;AT1G13930.2;AT1G13930.1	AT1G13930.3;AT1G13930.2;AT1G13930.1	AT1G13930.3 | Symbols:  | Involved in response to salt stress.  Knockout mutants are hypersensitive to salt stress. | chr1:4761091-4761558 FORWARD LENGTH=155;AT1G13930.2 | Symbols:  | Involved in response to salt stress.  Knockout mutants are hypersensitiv
18097000	19063000	12009000	14966000	4569300	12591000	0	0	0	0	7778200	14050000	42987000	32464000	36413000	56047000	29421000	55151000	0	15202000	0	6098600	0	23676000	42227000	26745000	47065000	28158000	17861000	9557400	0	0	0	6460900	0	51149000	48910000	34240000	27160000	30345000	38483000	31587000	0	17578000	0	0	6672900	21300000							13	13	4	47.3	47.3	14.5	24.917	0	73.776	915250000	70	AT1G14320.1;AT1G14320.2	AT1G14320.1;AT1G14320.2	AT1G14320.1 | Symbols: SAC52, RPL10, RPL10A | Ribosomal protein L16p/L10e family protein | chr1:4888270-4889408 FORWARD LENGTH=220;AT1G14320.2 | Symbols: SAC52, RPL10A | Ribosomal protein L16p/L10e family protein | chr1:4888270-4889408 FORWARD LENGTH=163
5148900	6763000	4073000	4089200	7775600	7439200	0	2446900	0	3212400	2615300	3871000	5148500	0	4493400	0	9492800	6236600	11462000	0	0	0	0	0	0	8900400	0	0	4177900	3574300	5483000	0	0	0	0	0	11774000	18285000	0	0	3260800	14386000	0	0	0	0	0	0							5	5	5	24.5	24.5	24.5	40.745	0	21.629	154110000	29	AT1G14810.1	AT1G14810.1	AT1G14810.1 | Symbols:  | semialdehyde dehydrogenase family protein | chr1:5102684-5104633 REVERSE LENGTH=375
90372000	101160000	71858000	71317000	126640000	123330000	56297000	75971000	110510000	87914000	97483000	83706000	200490000	205520000	192930000	190000000	248400000	309500000	163220000	168980000	159360000	106100000	156720000	135100000	111300000	99930000	77011000	59386000	111790000	96456000	75428000	80568000	111010000	44151000	67285000	71549000	123310000	121960000	52178000	57357000	152910000	124040000	137370000	107180000	0	0	76508000	83845000							10	10	10	85.7	85.7	85.7	10.812	0	103.43	5375400000	277	AT1G14980.1	AT1G14980.1	AT1G14980.1 | Symbols: CPN10 | chaperonin 10 | chr1:5165930-5166654 REVERSE LENGTH=98
