LFQ intensity Col0_Minus	LFQ intensity Col0_Plus	LFQ intensity PAG1_Minus	LFQ intensity PAG1_Plus	LFQ intensity RPT4a_Minus	LFQ intensity RPT4a_Plus	LFQ intensity RPT4b_Minus	LFQ intensity RPT4b_Plus	C: Only identified by site	C: Reverse	C: Potential contaminant	C: ProteasomeAnnotation	C: SubComplexAnnotation	C: GraphGroup	N: Peptides	N: Razor + unique peptides	N: Unique peptides	N: Sequence coverage [%]	N: Unique + razor sequence coverage [%]	N: Unique sequence coverage [%]	N: Mol. weight [kDa]	N: Q-value	N: Score	N: Intensity	N: MS/MS Count	N: stddev LFQ intensity Col0_Minus	N: stddev LFQ intensity Col0_Plus	N: stddev LFQ intensity PAG1_Minus	N: stddev LFQ intensity PAG1_Plus	N: stddev LFQ intensity RPT4a_Minus	N: stddev LFQ intensity RPT4a_Plus	N: stddev LFQ intensity RPT4b_Minus	N: stddev LFQ intensity RPT4b_Plus	T: Protein IDs	T: Majority protein IDs	T: Fasta headers
20.5799	19.9168	19.9614	19.0865	19.8285	19.6416	21.234	19.7074							1	1	1	4.2	4.2	4.2	47.661	0	17.774	28018000	6	0.858736	0.792605	0.693234	0.771847	0.578851	0.693958	1.46476	0.473361	AT1G09750.1	AT1G09750.1	AT1G09750.1 | Symbols:  | Eukaryotic aspartyl protease family protein | chr1:3157541-3158960 FORWARD LENGTH=449
21.7291	20.5195	21.9142	20.6419	20.9191	20.7581	21.7705	18.6096							12	3	3	26.9	6.6	6.6	60.579	0	9.0549	118160000	11	0.301003	0.847726	1.43438	1.61865	1.90107	2.32448	1.24815	0.426218	AT1G09780.1	AT1G09780.1	AT1G09780.1 | Symbols:  | Phosphoglycerate mutase, 2,3-bisphosphoglycerate-independent | chr1:3165550-3167812 REVERSE LENGTH=557
19.9648	19.3397	20.6927	19.4265	19.6757	19.3398	20.6593	19.581							12	12	1	84	84	16.6	20.608	0	323.31	8164700	4	0.366078	0.643312	0.838443	0.824611	0.429705	0.847782	1.32262	0.800572	AT2G47170.1;AT1G10630.1	AT2G47170.1;AT1G10630.1	AT2G47170.1 | Symbols: ARF1A1C | Ras-related small GTP-binding family protein | chr2:19367264-19368518 FORWARD LENGTH=181;AT1G10630.1 | Symbols: ATARFA1F, ARFA1F | ADP-ribosylation factor A1F | chr1:3513189-3514230 REVERSE LENGTH=181
21.6209	19.3342	23.5023	21.3408	23.3612	19.129	22.6859	20.9908							4	4	4	16.4	16.4	16.4	28.887	0	10.771	173870000	18	1.51404	0.850373	0.583791	2.14892	0.211169	0.300549	0.0717781	1.29383	AT1G10840.2;AT1G10840.1	AT1G10840.2;AT1G10840.1	AT1G10840.2 | Symbols: TIF3H1 | translation initiation factor 3 subunit H1 | chr1:3607885-3609657 REVERSE LENGTH=250;AT1G10840.1 | Symbols: TIF3H1 | translation initiation factor 3 subunit H1 | chr1:3607885-3610299 REVERSE LENGTH=337
20.7726	20.8045	19.6903	20.5995	19.7767	19.4908	19.7117	20.06							1	1	1	3.8	3.8	3.8	61.687	0.003937	3.0494	13334000	4	0.40389	1.0585	1.1831	1.93491	0.660963	1.45327	0.149414	1.14978	AT1G11580.1	AT1G11580.1	AT1G11580.1 | Symbols: ATPMEPCRA, PMEPCRA | methylesterase PCR A | chr1:3888730-3890649 FORWARD LENGTH=557
20.1911	20.1107	20.3974	22.6738	19.7373	19.4857	19.5611	20.2577							1	1	1	3.9	3.9	3.9	31.928	0.0083955	2.6988	71077000	7	0.587263	0.737489	1.95045	0.824407	0.795101	1.67257	1.6178	2.38398	AT1G11840.4;AT1G11840.3;AT1G11840.2;AT1G11840.1;AT1G11840.6	AT1G11840.4;AT1G11840.3;AT1G11840.2;AT1G11840.1;AT1G11840.6	AT1G11840.4 | Symbols: ATGLX1, GLX1 | glyoxalase I homolog | chr1:3996045-3997518 FORWARD LENGTH=283;AT1G11840.3 | Symbols: ATGLX1, GLX1 | glyoxalase I homolog | chr1:3996045-3997518 FORWARD LENGTH=283;AT1G11840.2 | Symbols: ATGLX1, GLX1 | glyoxalase I hom
22.4222	22.5933	21.2658	19.9306	21.6057	21.0714	21.8456	19.7988							4	4	4	14.7	14.7	14.7	44.444	0	12.503	184010000	19	0.404812	0.823485	1.43517	1.111	1.91128	2.73689	1.74752	2.2287	AT1G11860.3;AT1G11860.2;AT1G11860.1	AT1G11860.3;AT1G11860.2;AT1G11860.1	AT1G11860.3 | Symbols:  | Glycine cleavage T-protein family | chr1:4001801-4003245 FORWARD LENGTH=408;AT1G11860.2 | Symbols:  | Glycine cleavage T-protein family | chr1:4001801-4003245 FORWARD LENGTH=408;AT1G11860.1 | Symbols:  | Glycine cleavage T-protein
24.3568	23.2105	25.9393	24.0957	26.3197	23.353	26.113	24.1768							11	11	9	31	31	26.1	54.613	0	197.51	1935100000	188	0.207899	1.18891	0.0217932	1.30734	0.253563	1.06372	0.366759	0.59212	AT1G11910.1	AT1G11910.1	AT1G11910.1 | Symbols: APA1, ATAPA1 | aspartic proteinase A1 | chr1:4017119-4019874 REVERSE LENGTH=506
21.865	20.3782	20.3674	20.2336	22.1145	19.985	21.886	19.6622							3	3	3	8.4	8.4	8.4	43.994	0	4.1153	94176000	12	0.404472	1.67449	1.96572	0.768415	0.169585	0.368821	0.271259	1.13101	AT1G12230.1;AT1G12230.2	AT1G12230.1;AT1G12230.2	AT1G12230.1 | Symbols:  | Aldolase superfamily protein | chr1:4148050-4150708 FORWARD LENGTH=405;AT1G12230.2 | Symbols:  | Aldolase superfamily protein | chr1:4148050-4150708 FORWARD LENGTH=427
22.1588	21.344	22.9133	20.4358	22.4479	20.5393	22.377	22.5411							2	2	2	18.9	18.9	18.9	16.517	0	4.2205	204790000	23	0.344021	0.873755	0.764596	0.888687	0.334943	2.12382	0.584487	1.54714	AT1G12310.1;AT1G62820.1	AT1G12310.1;AT1G62820.1	AT1G12310.1 | Symbols:  | Calcium-binding EF-hand family protein | chr1:4187500-4187946 REVERSE LENGTH=148;AT1G62820.1 | Symbols:  | Calcium-binding EF-hand family protein | chr1:23263822-23264268 REVERSE LENGTH=148
20.8929	19.8466	18.9263	19.5029	19.2367	18.9307	20.7096	20.169							3	3	3	8	8	8	42.619	0	4.989	19659000	6	1.6527	1.33353	0.777763	0.96335	0.920482	0.484671	0.972758	0.820833	AT1G12840.1	AT1G12840.1	AT1G12840.1 | Symbols: DET3, ATVHA-C | vacuolar ATP synthase subunit C (VATC) / V-ATPase C subunit / vacuolar proton pump C subunit (DET3) | chr1:4375584-4378220 FORWARD LENGTH=375
23.3835	22.4463	22.4542	22.3513	23.7826	21.0399	23.5064	20.6265							21	5	5	62.9	25.4	25.4	37.667	0	64.836	373750000	56	0.635959	0.152237	3.31663	0.436431	0.202476	3.00179	0.252923	2.20498	AT1G12900.4;AT1G12900.3;AT1G12900.1;AT1G12900.2	AT1G12900.4;AT1G12900.3;AT1G12900.1;AT1G12900.2	AT1G12900.4 | Symbols: GAPA-2 | glyceraldehyde 3-phosphate dehydrogenase A subunit 2 | chr1:4392634-4393850 REVERSE LENGTH=350;AT1G12900.3 | Symbols: GAPA-2 | glyceraldehyde 3-phosphate dehydrogenase A subunit 2 | chr1:4392634-4393850 REVERSE LENGTH=350;AT
20.2331	19.2378	21.2083	19.7266	21.8944	20.6409	20.9729	19.0598							2	2	1	7.4	7.4	3	48.941	0	4.8082	25624000	2	0.247036	0.573692	0.130896	0.350217	1.58427	0.792498	1.72158	0.917942	AT1G12920.1;AT3G26618.1	AT1G12920.1;AT3G26618.1	AT1G12920.1 | Symbols: ERF1-2 | eukaryotic release factor 1-2 | chr1:4396555-4397859 REVERSE LENGTH=434;AT3G26618.1 | Symbols: ERF1-3 | eukaryotic release factor 1-3 | chr3:9788854-9790161 FORWARD LENGTH=435
23.6024	23.2921	33.8391	31.3314	29.4697	30.7603	28.6734	30.6049				PBE1	CP	Beta	30	30	12	99.5	99.5	52.5	23.382	0	323.31	145510000000	1095	0.498833	0.527153	0.102357	0.375219	0.216731	0.264231	0.43012	0.596615	AT1G13060mature.1;AT1G13060mature.2;AT1G13060.1;AT1G13060.2	AT1G13060mature.1;AT1G13060mature.2;AT1G13060.1;AT1G13060.2	AT1G13060mature.1 | Symbols: PBE1 | 20S proteasome beta subunit E1 | chr1:4452641-4454663 FORWARD LENGTH=274;AT1G13060mature.2 | Symbols: PBE1 | 20S proteasome beta subunit E1 | chr1:4452641-4454663 FORWARD LENGTH=298;AT1G13060.1 | Symbols: PBE1 | 20S prot
23.336	23.3147	25.2814	23.6894	24.0907	23.4326	23.8004	22.9757							26	26	4	79.9	79.9	19.5	36.913	0	323.31	909220000	37	0.1669	0.2429	0.739057	3.72143	0.500941	1.3932	0.792859	0.981682	AT1G13440.1;AT1G13440.2	AT1G13440.1;AT1G13440.2	AT1G13440.1 | Symbols: GAPC-2, GAPC2 | glyceraldehyde-3-phosphate dehydrogenase C2 | chr1:4608465-4610494 REVERSE LENGTH=338;AT1G13440.2 | Symbols: GAPC-2, GAPC2 | glyceraldehyde-3-phosphate dehydrogenase C2 | chr1:4608465-4610494 REVERSE LENGTH=310
25.2744	23.604	24.8885	25.4178	25.1381	25.13	25.0561	25.0433							8	8	8	54.2	54.2	54.2	16.163	0	65.18	1780000000	134	0.614165	0.760605	0.369548	0.612879	0.690684	0.147275	1.08707	0.535771	AT1G13930.3;AT1G13930.2;AT1G13930.1	AT1G13930.3;AT1G13930.2;AT1G13930.1	AT1G13930.3 | Symbols:  | Involved in response to salt stress.  Knockout mutants are hypersensitive to salt stress. | chr1:4761091-4761558 FORWARD LENGTH=155;AT1G13930.2 | Symbols:  | Involved in response to salt stress.  Knockout mutants are hypersensitiv
23.5593	21.0738	25.2825	23.6316	24.5864	22.7337	25.0389	22.4746							13	13	4	47.3	47.3	14.5	24.917	0	73.776	915250000	70	0.653934	1.97424	0.138061	0.997852	0.822243	2.82089	0.256112	2.2906	AT1G14320.1;AT1G14320.2	AT1G14320.1;AT1G14320.2	AT1G14320.1 | Symbols: SAC52, RPL10, RPL10A | Ribosomal protein L16p/L10e family protein | chr1:4888270-4889408 FORWARD LENGTH=220;AT1G14320.2 | Symbols: SAC52, RPL10A | Ribosomal protein L16p/L10e family protein | chr1:4888270-4889408 FORWARD LENGTH=163
22.4372	21.4797	22.4235	21.4128	21.7175	20.4569	21.6402	19.3943							5	5	5	24.5	24.5	24.5	40.745	0	21.629	154110000	29	0.451595	0.222843	0.403464	1.78656	1.4571	1.67116	2.85395	0.486571	AT1G14810.1	AT1G14810.1	AT1G14810.1 | Symbols:  | semialdehyde dehydrogenase family protein | chr1:5102684-5104633 REVERSE LENGTH=375
26.5003	26.3154	27.7187	27.126	26.431	26.1084	26.5374	24.5244							10	10	10	85.7	85.7	85.7	10.812	0	103.43	5375400000	277	0.402031	0.311787	0.287217	0.17668	0.363833	0.093514	0.725533	3.52955	AT1G14980.1	AT1G14980.1	AT1G14980.1 | Symbols: CPN10 | chaperonin 10 | chr1:5165930-5166654 REVERSE LENGTH=98
20.8565	20.0663	21.0601	19.5922	19.0134	19.5864	20.1531	19.2775							4	4	4	6.7	6.7	6.7	95.208	0	5.1451	19445000	4	1.19364	0.85955	0.637189	0.344454	0.743895	1.07793	1.22593	0.510159	AT1G15130.1	AT1G15130.1	AT1G15130.1 | Symbols:  | Endosomal targeting BRO1-like domain-containing protein | chr1:5206217-5209848 REVERSE LENGTH=846
21.0062	23.0432	21.306	23.6623	23.3932	23.2041	23.2208	25.8821							5	5	5	9.5	9.5	9.5	80.819	0	17.112	847660000	32	0.441592	1.07435	1.30551	1.77558	0.0912924	2.71777	0.939917	0.499956	AT1G15690.1;AT1G15690.2	AT1G15690.1	AT1G15690.1 | Symbols: AVP1, ATAVP3, AVP-3, AtVHP1;1 | Inorganic H pyrophosphatase family protein | chr1:5399115-5402185 FORWARD LENGTH=770
20.2564	19.9297	19.4829	20.075	21.5671	19.1629	20.8925	19.8239							2	2	2	10.9	10.9	10.9	27.522	0	3.8835	21040000	4	0.280174	0.901196	0.195182	1.21985	0.234438	0.461238	0.403115	1.31025	AT1G15820.1	AT1G15820.1	AT1G15820.1 | Symbols: LHCB6, CP24 | light harvesting complex photosystem II subunit 6 | chr1:5446685-5447676 REVERSE LENGTH=258
24.6487	23.6257	25.616	22.5016	24.9273	23.1103	24.9361	22.2277							7	7	4	50.7	50.7	32.6	15.377	0	168.95	1122900000	105	0.303778	0.611249	0.174259	3.15543	0.0545471	1.89918	0.200565	3.24279	AT1G15930.2;AT1G15930.1	AT1G15930.2;AT1G15930.1	AT1G15930.2 | Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr1:5471702-5472741 FORWARD LENGTH=144;AT1G15930.1 | Symbols:  | Ribosomal protein L7Ae/L30e/S12e/Gadd45 family protein | chr1:5471702-5472741 FORWARD LENGTH=144
23.6521	22.4525	32.7358	30.6008	28.5255	29.8055	27.5338	29.7004				PAB1	CP	Alpha	35	35	6	97.4	97.4	20.4	25.701	0	323.31	70221000000	575	0.314113	0.687679	0.222971	0.139134	0.348839	0.185853	0.303258	0.684069	AT1G16470.2;AT1G16470.1	AT1G16470.2;AT1G16470.1	AT1G16470.2 | Symbols: PAB1 | proteasome subunit PAB1 | chr1:5623122-5625439 FORWARD LENGTH=235;AT1G16470.1 | Symbols: PAB1 | proteasome subunit PAB1 | chr1:5623122-5625439 FORWARD LENGTH=235
19.2588	19.9391	20.112	19.6856	19.1499	19.6191	21.3731	20.458							3	3	3	7.7	7.7	7.7	65.708	0	4.37	20675000	5	0.324213	1.45676	0.676137	1.38342	0.912112	1.80048	0.373646	1.77152	AT1G16720.1	AT1G16720.1	AT1G16720.1 | Symbols: HCF173 | high chlorophyll fluorescence phenotype 173 | chr1:5723161-5726248 FORWARD LENGTH=598
23.4607	22.0289	20.8794	19.7332	22.6306	19.3284	22.0045	19.3378							5	5	5	20.7	20.7	20.7	31.294	0	10.548	236100000	13	2.13628	0.231466	1.8129	0.544703	0.414695	1.38377	0.772334	0.530576	AT1G16880.1;AT1G16880.2	AT1G16880.1;AT1G16880.2	AT1G16880.1 | Symbols:  | uridylyltransferase-related | chr1:5773796-5776125 FORWARD LENGTH=290;AT1G16880.2 | Symbols:  | uridylyltransferase-related | chr1:5773796-5775272 FORWARD LENGTH=213
21.8244	20.1942	20.0416	20.1412	21.9378	19.3554	21.3035	20.0345							2	2	2	22.2	22.2	22.2	17.22	0	8.4993	58873000	6	0.917547	1.22584	0.69327	0.607459	0.31037	0.371809	0.461751	1.1145	AT1G16890.2;AT1G16890.1;AT1G16890.3	AT1G16890.2;AT1G16890.1;AT1G16890.3	AT1G16890.2 | Symbols: UBC36, UBC13B | ubiquitin-conjugating enzyme 36 | chr1:5776550-5778327 REVERSE LENGTH=153;AT1G16890.1 | Symbols: UBC36, UBC13B | ubiquitin-conjugating enzyme 36 | chr1:5776550-5777903 REVERSE LENGTH=120;AT1G16890.3 | Symbols: UBC36 |
20.181	19.6351	19.5992	20.8537	22.362	19.525	21.7255	19.3311							4	4	2	19.6	19.6	11.2	23.869	0	6.4692	55796000	5	0.918327	0.676363	0.608532	1.20716	0.655215	0.520568	0.085062	1.06517	AT4G18800.1;AT5G45750.1;AT1G16920.1;AT5G60860.1;AT3G15060.1;AT1G09630.1;AT2G33870.1;AT1G28550.1	AT4G18800.1;AT5G45750.1;AT1G16920.1;AT5G60860.1;AT3G15060.1;AT1G09630.1;AT2G33870.1;AT1G28550.1	AT4G18800.1 | Symbols: ATHSGBP, ATRAB11B, ATRABA1D, RABA1d | RAB GTPase homolog A1D | chr4:10320156-10321339 REVERSE LENGTH=214;AT5G45750.1 | Symbols: AtRABA1c, RABA1c | RAB GTPase homolog A1C | chr5:18559318-18560639 FORWARD LENGTH=216;AT1G16920.1 | Symbo
20.8945	20.8377	20.7821	20.499	20.1619	20.7367	20.4746	20.7264							2	2	2	3.9	3.9	3.9	59.82	0.0010142	3.3908	40927000	2	0.172987	0.882122	1.43454	1.4218	0.724292	1.34349	1.1225	1.17955	AT1G17290.1	AT1G17290.1	AT1G17290.1 | Symbols: AlaAT1 | alanine aminotransferas | chr1:5922771-5926093 FORWARD LENGTH=543
23.959	23.0229	25.1742	20.8861	23.2417	19.5506	23.9501	20.1439							6	5	5	46.1	41.8	41.8	17.946	0	158.04	609710000	96	0.222364	0.278103	0.36035	2.87428	0.697635	1.16541	0.427218	1.31871	AT1G17880.1	AT1G17880.1	AT1G17880.1 | Symbols: BTF3, ATBTF3 | basic transcription factor 3 | chr1:6152572-6153425 REVERSE LENGTH=165
25.2197	24.0919	26.1503	22.5729	25.5436	22.8215	25.6596	22.4091				RPN14_rack1?	PIP_RP	PIP	13	13	9	42.5	42.5	35.8	35.747	0	181.35	1714900000	164	0.196171	0.524168	0.358734	3.51749	0.15885	3.494	0.207931	3.58208	AT1G18080.1	AT1G18080.1	AT1G18080.1 | Symbols: ATARCA, RACK1A_AT, RACK1A | Transducin/WD40 repeat-like superfamily protein | chr1:6222325-6223901 FORWARD LENGTH=327
21.526	22.1887	18.936	20.9016	22.4232	20.687	22.4332	20.3792							4	4	4	17.2	17.2	17.2	48.936	0	10.726	92863000	13	0.417276	0.138757	0.240757	1.94767	0.295028	2.44794	0.245605	2.38229	AT1G18450.1	AT1G18450.1	AT1G18450.1 | Symbols: ATARP4, ARP4 | actin-related protein 4 | chr1:6348199-6351766 FORWARD LENGTH=441
24.5148	22.7661	25.5157	24.0354	25.1493	21.8989	25.0212	24.4735							7	7	4	40.3	40.3	23.2	26.152	0	23.291	1271900000	93	0.332432	1.28021	0.390775	1.21737	0.435979	4.05629	0.220462	0.53759	AT1G18540.1	AT1G18540.1	AT1G18540.1 | Symbols:  | Ribosomal protein L6 family protein | chr1:6377448-6378548 REVERSE LENGTH=233
23.8558	23.3367	25.2114	24.3374	23.1927	22.3443	24.0654	23.2592							10	10	10	45.9	45.9	45.9	41.366	0	61.698	758800000	62	0.109106	0.161079	0.46044	0.286922	0.384203	2.06222	0.0935783	0.74426	AT1G19480.2;AT1G19480.1;AT3G50880.1;AT1G75230.1;AT1G75230.2	AT1G19480.2;AT1G19480.1	AT1G19480.2 | Symbols:  | DNA glycosylase superfamily protein | chr1:6744520-6745653 FORWARD LENGTH=377;AT1G19480.1 | Symbols:  | DNA glycosylase superfamily protein | chr1:6744520-6746144 FORWARD LENGTH=382
21.5942	21.4317	22.0564	20.7566	19.509	20.7354	20.3219	19.7215							3	3	3	16.5	16.5	16.5	23.455	0	7.7453	160560000	18	1.39303	0.951952	2.72116	3.07529	1.39209	2.06703	1.62379	0.319386	AT1G19570.2;AT1G19570.1;AT1G19550.1	AT1G19570.2;AT1G19570.1	AT1G19570.2 | Symbols: DHAR1, ATDHAR1, DHAR5 | dehydroascorbate reductase | chr1:6773462-6774413 REVERSE LENGTH=212;AT1G19570.1 | Symbols: DHAR1, ATDHAR1, DHAR5 | dehydroascorbate reductase | chr1:6773462-6774413 REVERSE LENGTH=213
24.3385	21.7036	25.3354	21.0194	25.3482	19.2417	24.7992	20.4854							31	13	8	66.6	29.6	16.3	50.342	0	158.61	906640000	72	0.399012	1.46379	0.628749	1.26141	0.469787	0.749263	0.431433	2.05767	AT1G20010.1	AT1G20010.1	AT1G20010.1 | Symbols: TUB5 | tubulin beta-5 chain | chr1:6938033-6940481 REVERSE LENGTH=449
25.7002	24.5292	31.001	31.6061	32.8327	32.5114	32.0432	32.2302				RPN3a	RP	RPN	68	68	34	82.4	82.4	49	55.582	0	323.31	181590000000	2615	0.539353	0.839363	0.624868	0.586304	0.250987	0.243128	0.151447	0.679041	AT1G20200.1	AT1G20200.1	AT1G20200.1 | Symbols: EMB2719, HAP15 | PAM domain (PCI/PINT associated module) protein | chr1:7001409-7004154 REVERSE LENGTH=488
21.1263	19.3999	21.6514	19.6115	20.9023	20.1649	20.1438	20.6937							2	2	2	8.3	8.3	8.3	33.763	0	3.7489	42586000	2	0.209207	0.0899048	0.575471	0.213662	1.31364	1.23474	1.57366	1.01046	AT1G20220.1	AT1G20220.1	AT1G20220.1 | Symbols:  | Alba DNA/RNA-binding protein | chr1:7005090-7007285 REVERSE LENGTH=315
20.8549	20.5678	21.6099	20.8406	21.7725	18.9577	20.9479	20.6286							17	17	2	56	56	4.5	54.107	0	132.02	78552000	11	0.806168	1.20124	0.773761	0.23168	0.135895	1.13243	0.795357	1.52859	AT1G76030.1;AT1G20260.1	AT1G76030.1;AT1G20260.1	AT1G76030.1 | Symbols:  | ATPase, V1 complex, subunit B protein | chr1:28534134-28536916 FORWARD LENGTH=486;AT1G20260.1 | Symbols:  | ATPase, V1 complex, subunit B protein | chr1:7016971-7020290 FORWARD LENGTH=487
22.554	21.5458	20.0798	21.2337	21.2986	19.3475	21.7001	18.527							2	2	2	16.8	16.8	16.8	16.984	0	36.571	229880000	18	2.47926	2.64993	0.558236	2.43337	2.73411	1.85399	3.00925	0.943023	AT1G20340.1	AT1G20340.1	AT1G20340.1 | Symbols: DRT112, PETE2 | Cupredoxin superfamily protein | chr1:7042770-7043273 REVERSE LENGTH=167
22.3126	19.4275	21.7013	19.9789	21.8926	20.1026	21.2722	20.7297							3	2	2	20	17	17	29.896	0	9.3408	93614000	15	0.845768	1.0989	0.865864	0.748631	1.62473	1.73661	1.80128	1.49041	AT1G20440.1	AT1G20440.1	AT1G20440.1 | Symbols: COR47, RD17, AtCOR47 | cold-regulated 47 | chr1:7084722-7085664 REVERSE LENGTH=265
21.9533	20.5459	22.6463	20.8956	22.2599	20.3794	21.5252	21.2088							3	3	3	26	26	26	14.237	0	7.2794	149100000	17	0.391932	0.918329	0.616373	0.47165	0.438537	1.14263	0.211796	0.21397	AT1G20580.1;AT1G76300.1;AT1G20600.1	AT1G20580.1	AT1G20580.1 | Symbols:  | Small nuclear ribonucleoprotein family protein | chr1:7128979-7130371 FORWARD LENGTH=131
25.6052	25.0525	26.2647	25.9127	25.7789	25.7116	25.784	25.3808							21	21	15	49.2	49.2	38.8	56.695	0	257.57	2812900000	285	0.443502	0.176632	0.561986	0.560277	0.160929	0.782763	0.765112	0.368901	AT1G20620.1;AT1G20620.5;AT1G20620.2;AT1G20620.4	AT1G20620.1;AT1G20620.5;AT1G20620.2;AT1G20620.4	AT1G20620.1 | Symbols: CAT3, SEN2, ATCAT3 | catalase 3 | chr1:7143142-7146193 FORWARD LENGTH=492;AT1G20620.5 | Symbols: CAT3, SEN2, ATCAT3 | catalase 3 | chr1:7143142-7146193 FORWARD LENGTH=485;AT1G20620.2 | Symbols: CAT3, SEN2, ATCAT3 | catalase 3 | chr1:
22.7892	21.4964	23.1275	23.1952	22.6622	22.3818	22.3582	21.1798							1	1	1	9.3	9.3	9.3	15.645	0	3.4866	267130000	33	0.526519	2.378	0.433255	0.433903	0.600804	0.720411	0.187276	0.857108	AT1G20696.3;AT1G20696.1;AT1G20693.2;AT1G20693.3;AT1G20693.1;AT1G20696.2	AT1G20696.3;AT1G20696.1;AT1G20693.2;AT1G20693.3;AT1G20693.1;AT1G20696.2	AT1G20696.3 | Symbols: HMGB3, NFD3, NFD03 | high mobility group B3 | chr1:7179825-7181170 FORWARD LENGTH=140;AT1G20696.1 | Symbols: HMGB3, NFD3, NFD03 | high mobility group B3 | chr1:7179825-7181174 FORWARD LENGTH=141;AT1G20693.2 | Symbols: HMGB2, HMG BETA
19.641	19.3248	24.0291	20.3934	19.8468	20.5466	20.3544	19.4209							2	2	2	5.5	5.5	5.5	60.572	0.0058766	3.0098	147320000	2	0.516166	0.4744	0.183411	2.01846	0.456854	1.14152	1.66856	0.541316	AT1G21530.1;AT1G21530.2;AT1G21540.1	AT1G21530.1;AT1G21530.2;AT1G21540.1	AT1G21530.1 | Symbols:  | AMP-dependent synthetase and ligase family protein | chr1:7545151-7546936 REVERSE LENGTH=547;AT1G21530.2 | Symbols:  | AMP-dependent synthetase and ligase family protein | chr1:7545151-7546936 REVERSE LENGTH=549;AT1G21540.1 | Symb
22.7896	23.4689	31.8428	26.0561	27.4852	27.1287	27.0031	27.4899				PBC1	CP	Beta	22	22	8	73	73	39.7	22.798	0	323.31	32857000000	434	0.962263	0.773234	0.605926	0.675546	0.423679	0.699308	0.422165	0.61305	AT1G21720.1	AT1G21720.1	AT1G21720.1 | Symbols: PBC1 | proteasome beta subunit C1 | chr1:7626394-7628070 FORWARD LENGTH=204
20.5413	20.4269	20.627	19.1933	18.7835	19.9129	19.6355	19.2207							2	2	2	8	8	8	54.158	0	10.938	32485000	9	0.621226	0.764091	1.91112	0.242939	0.84925	1.25253	1.77584	0.284851	AT1G21750.2;AT1G21750.1	AT1G21750.2;AT1G21750.1	AT1G21750.2 | Symbols: ATPDIL1-1, PDIL1-1 | PDI-like 1-1 | chr1:7645767-7648695 FORWARD LENGTH=487;AT1G21750.1 | Symbols: ATPDIL1-1, ATPDI5, PDI5, PDIL1-1 | PDI-like 1-1 | chr1:7645767-7648514 FORWARD LENGTH=501
22.5051	21.6531	22.9978	22.1798	21.0961	20.5663	20.9441	21.1033							3	3	3	17.1	17.1	17.1	28.568	0	9.4351	178450000	16	0.252123	0.315305	0.259212	2.10496	2.11386	2.59153	2.089	1.0258	AT1G22300.3;AT1G22300.2;AT1G22300.1	AT1G22300.3;AT1G22300.2;AT1G22300.1	AT1G22300.3 | Symbols: GRF10, GF14 EPSILON | general regulatory factor 10 | chr1:7879601-7881103 REVERSE LENGTH=251;AT1G22300.2 | Symbols: GRF10, GF14 EPSILON | general regulatory factor 10 | chr1:7879244-7881103 REVERSE LENGTH=254;AT1G22300.1 | Symbols: G
23.6182	22.2255	25.6292	21.3979	25.178	21.6562	24.7924	21.8937							11	11	10	29.2	29.2	27.1	58.326	0	156.81	1013900000	77	0.427101	2.01205	0.346344	3.52944	0.402112	3.16542	0.115475	2.93802	AT1G22410.1	AT1G22410.1	AT1G22410.1 | Symbols:  | Class-II DAHP synthetase family protein | chr1:7912120-7914742 FORWARD LENGTH=527
25.168	23.8857	24.9042	23.2231	25.7866	24.057	25.3599	24.7589							26	23	23	41.3	36.2	36.2	76.007	0	110.15	1377100000	212	0.265161	1.13163	0.46734	2.09025	0.266464	0.681275	0.192252	0.112116	AT1G22530.1	AT1G22530.1	AT1G22530.1 | Symbols: PATL2 | PATELLIN 2 | chr1:7955773-7958326 REVERSE LENGTH=683
27.2196	25.4385	28.4827	26.1727	27.6047	25.7019	27.5963	25.8488							13	13	13	67.8	67.8	67.8	17.545	0	323.31	7427400000	423	0.231495	1.04523	0.46282	0.643789	0.142558	1.07635	0.263204	0.957777	AT4G09800.1;AT1G34030.1;AT1G22780.1	AT4G09800.1;AT1G34030.1;AT1G22780.1	AT4G09800.1 | Symbols: RPS18C | S18 ribosomal protein | chr4:6173818-6174963 FORWARD LENGTH=152;AT1G34030.1 | Symbols:  | Ribosomal protein S13/S18 family | chr1:12370285-12371465 REVERSE LENGTH=152;AT1G22780.1 | Symbols: PFL, RPS18A, PFL1 | Ribosomal prot
20.8465	20.2102	21.8169	21.9986	20.0353	19.1563	21.078	19.3406							3	3	3	9.6	9.6	9.6	63.17	0	10.563	73586000	7	1.08481	0.743027	3.01614	1.11114	0.96813	0.670381	0.555779	0.30812	AT1G23190.1;AT1G70730.1;AT1G70730.2;AT1G70730.3	AT1G23190.1	AT1G23190.1 | Symbols: PGM3 | Phosphoglucomutase/phosphomannomutase family protein | chr1:8219946-8224186 FORWARD LENGTH=583
